action,FOLD,CALL/CHECK,BETS/RAISE,pot,stack,active player
Checks,0,0,0,5.25,77.2,2
Calls,0,0,1,12.25,74.15,2
Bets,0,0,0,8.25,88.18,2
Bets,0,1,0,15.55,80.72999999999999,2
Checks,0,0,0,15.55,73.1,2
Folds,0,1,1,23.55,73.1,2
Bets,0,1,0,17.15,84.98,2
Checks,0,0,0,17.15,61.39999999999999,2
Folds,0,1,1,30.15,61.39999999999999,2
Folds,0,0,1,1.25,108.88,2
Bets,0,0,0,0.25,65.35,2
Checks,0,1,0,3.25,67.9,2
Checks,0,0,0,3.25,104.13,2
Raises,0,0,1,5.25,98.28,2
Bets,0,0,0,2.25,65.55,2
Calls,0,0,2,11.25,62.55,2
Bets,0,1,0,3.25,71.75,2
Checks,0,0,0,3.25,95.53,2
Calls,0,1,1,7.25,91.53,2
Checks,0,1,0,1.25,90.28,2
Checks,0,0,0,1.25,82.5,2
Raises,0,0,1,9.25,64.65,2
Bets,0,0,0,6.25,84.03,2
Calls,0,0,2,25.25,71.03,2
Checks,0,1,0,4.25,68.28,2
Checks,0,0,0,4.25,100.9,2
Checks,0,1,0,8.25,96.15,2
Checks,0,0,0,8.25,68.78,2
Checks,0,1,0,2.25,71.58,2
Checks,0,0,0,2.25,98.45,2
Checks,0,1,0,6.25,94.7,2
Checks,0,0,0,6.25,71.18,2
Calls,0,0,1,12.75,61.93000000000001,2
Bets,0,0,0,8.25,92.6,2
Folds,0,0,1,5.25,60.68,2
Bets,0,0,0,2.25,105.35,2
Checks,0,1,0,10.25,113.2,2
Checks,0,0,0,10.25,85.25,2
Checks,0,1,0,8.25,80.5,2
Checks,0,0,0,8.25,119.45,2
Raises,0,0,1,13.25,112.25,2
Bets,0,0,0,8.25,92.35,2
Calls,0,0,2,23.25,87.35,2
Checks,0,1,0,2.25,85.6,2
Checks,0,0,0,2.25,139.5,2
Checks,0,1,0,2.25,139.18,2
Checks,0,0,0,2.25,85.77,2
Bets,0,1,0,2.25,135.35,2
Checks,0,0,0,2.25,87.75,2
Folds,0,1,1,3.75,87.75,2
Checks,0,1,0,0.25,138.7,2
Checks,0,0,0,0.25,87.75,2
Checks,0,1,0,0.25,91.35,2
Checks,0,0,0,0.25,134.7,2
Bets,0,1,0,4.75,90.5,2
Checks,0,0,0,4.75,124.65,2
Folds,0,1,1,10.25,124.65,2
Calls,0,0,1,3.75,97.25,2
Bets,0,0,0,2.25,122.5,2
Checks,0,1,0,24.75,79.0,2
Checks,0,0,0,24.75,120.5,2
Folds,0,0,1,15.0,72.25,2
Bets,0,0,0,9.75,136.35,2
Checks,0,1,0,2.25,149.85,2
Checks,0,0,0,2.25,71.0,2
Checks,0,1,0,0.25,73.1,2
Checks,0,0,0,0.25,149.6,2
Checks,0,1,0,0.25,78.55,2
Checks,0,0,0,0.25,143.6,2
Bets,0,1,0,22.25,121.08000000000001,2
Checks,0,0,0,22.25,67.52,2
Folds,0,1,1,33.75,67.52,2
Bets,0,1,0,16.25,83.15,2
Checks,0,0,0,16.25,147.08,2
Folds,0,1,1,26.25,147.08,2
Bets,0,1,0,2.25,142.33,2
Checks,0,0,0,2.25,108.4,2
Folds,0,1,1,5.25,108.4,2
Checks,0,1,0,1.75,107.65,2
Checks,0,0,0,1.75,146.43,2
Checks,0,1,0,2.25,144.68,2
Checks,0,0,0,2.25,108.8,2
Checks,0,1,0,2.25,110.65,2
Checks,0,0,0,2.25,142.68,2
Calls,0,0,1,4.25,136.43,2
Bets,0,0,0,2.25,112.55,2
Bets,0,1,0,3.25,131.78,2
Checks,0,0,0,3.25,115.65,2
Calls,0,1,1,7.25,111.65,2
Checks,0,1,0,5.25,129.03,2
Checks,0,0,0,5.25,119.9,2
Bets,0,1,0,2.25,124.88,2
Checks,0,0,0,2.25,124.9,2
Folds,0,1,1,3.75,124.9,2
Checks,0,1,0,2.25,131.13,2
Checks,0,0,0,2.25,119.65,2
Folds,0,0,1,15.5,113.4,2
Bets,0,0,0,9.75,123.97999999999999,2
Checks,0,1,0,3.75,118.4,2
Checks,0,0,0,3.75,129.08,2
Checks,0,1,0,8.25,127.13,2
Checks,0,0,0,8.25,115.55,2
Bets,0,1,0,18.25,104.35,2
Checks,0,0,0,18.25,117.88,2
Calls,0,1,1,28.25,107.88,2
Calls,0,0,1,9.75,134.73,2
Bets,0,0,0,6.25,101.35,2
Checks,0,1,0,8.25,141.73,2
Checks,0,0,0,8.25,98.65,2
Calls,0,0,1,3.25,141.03,2
Bets,0,0,0,2.25,102.3,2
Checks,0,1,0,4.25,99.55,2
Checks,0,0,0,4.25,143.53,2
Bets,0,1,0,12.75,93.52,2
Checks,0,0,0,12.75,137.66,2
Calls,0,1,1,15.75,134.66,2
Bets,0,1,0,2.25,130.66,2
Checks,0,0,0,2.25,112.02,2
Folds,0,1,1,3.75,112.02,2
Checks,0,1,0,18.25,102.27,2
Checks,0,0,0,18.25,125.75999999999999,2
Folds,0,0,1,1.25,125.01,2
Bets,0,0,0,0.25,119.52,2
Checks,0,1,0,12.75,114.47,2
Checks,0,0,0,12.75,118.51,2
Checks,0,1,0,7.75,110.47,2
Checks,0,0,0,7.75,127.00999999999999,2
Bets,0,1,0,8.75,84.22,2
Checks,0,0,0,8.75,130.86,2
Folds,0,1,1,29.75,130.86,2
Calls,0,0,1,16.25,120.61000000000001,2
Bets,0,0,0,13.25,104.52,2
Bets,0,1,0,20.75,96.27,2
Checks,0,0,0,20.75,114.31,2
Calls,0,1,1,32.75,102.31,2
Checks,0,1,0,3.25,100.06,2
Checks,0,0,0,3.25,139.52,2
Checks,0,1,0,1.25,136.27,2
Checks,0,0,0,1.25,104.91,2
Checks,0,1,0,26.049999999999997,123.12,2
Checks,0,0,0,26.049999999999997,93.16,2
Folds,0,0,1,6.75,84.96,2
Bets,0,0,0,5.25,148.87,2
Checks,0,1,0,2.25,84.71,2
Checks,0,0,0,2.25,153.32,2
Checks,0,1,0,2.25,86.96,2
Checks,0,0,0,2.25,150.82,2
Checks,0,1,0,7.75,46.71,2
Checks,0,0,0,7.75,176.72,2
Checks,0,1,0,12.75,54.26,2
Checks,0,0,0,12.75,162.62,2
Checks,0,1,0,13.75,57.31,2
Checks,0,0,0,13.75,157.62,2
Folds,0,0,1,18.25,167.87,2
Bets,0,0,0,6.25,42.01,2
Bets,0,1,0,13.25,41.41,2
Checks,0,0,0,13.25,161.12,2
Calls,0,1,1,25.25,149.12,2
Calls,0,0,1,33.25,137.42,2
Bets,0,0,0,28.25,48.61,2
Calls,0,0,1,3.75,83.86,2
Bets,0,0,0,2.25,134.67,2
Calls,0,0,1,18.25,123.12,2
Bets,0,0,0,8.25,71.11,2
Bets,0,1,0,6.75,93.51,2
Checks,0,0,0,6.75,119.97,2
Calls,0,1,1,8.25,118.47,2
Bets,0,1,0,0.25,101.76,2
Checks,0,0,0,0.25,117.72,2
Folds,0,1,1,1.75,117.72,2
Checks,0,1,0,2.25,115.97,2
Checks,0,0,0,2.25,102.96,2
Checks,0,1,0,2.25,124.49,2
Checks,0,0,0,2.25,92.74,2
Bets,0,1,0,2.25,93.09,2
Checks,0,0,0,2.25,122.49,2
Folds,0,1,1,3.75,122.49,2
Calls,0,0,1,12.0,113.74,2
Bets,0,0,0,7.75,89.19,2
Calls,0,0,1,16.25,83.34,2
Bets,0,0,0,7.75,108.74,2
Checks,0,1,0,0.25,111.19,2
Checks,0,0,0,0.25,104.24,2
Checks,0,1,0,0.25,145.09,2
Checks,0,0,0,0.25,63.74,2
Checks,0,1,0,10.75,137.84,2
Checks,0,0,0,10.75,60.290000000000006,2
Calls,0,0,1,10.5,141.59,2
Bets,0,0,0,6.75,52.54,2
Folds,0,0,1,20.25,48.74,2
Bets,0,0,0,8.25,138.39,2
Checks,0,1,0,8.25,45.49,2
Checks,0,0,0,8.25,153.19,2
Bets,0,1,0,6.75,155.74,2
Checks,0,0,0,6.75,41.99,2
Calls,0,1,1,8.75,39.99,2
Checks,0,1,0,2.25,32.74,2
Checks,0,0,0,2.25,170.49,2
Bets,0,1,0,13.75,152.59,2
Checks,0,0,0,13.75,28.740000000000002,2
Calls,0,1,1,23.75,18.740000000000002,2
Folds,0,0,1,12.0,146.24,2
Bets,0,0,0,7.75,45.54,2
Checks,0,1,0,2.25,55.14,2
Checks,0,0,0,2.25,144.94,2
Folds,0,0,1,1.25,147.04,2
Bets,0,0,0,0.25,53.89,2
Bets,0,1,0,2.25,45.94,2
Checks,0,0,0,2.25,150.29,2
Folds,0,1,1,5.25,150.29,2
Calls,0,0,1,2.75,41.54,2
Bets,0,0,0,2.25,156.04,2
Checks,0,1,0,20.75,141.54,2
Checks,0,0,0,20.75,37.69,2
Checks,0,1,0,15.75,155.09,2
Checks,0,0,0,15.75,28.439999999999998,2
Bets,0,1,0,8.25,30.689999999999998,2
Checks,0,0,0,8.25,150.84,2
Folds,0,1,1,17.25,150.84,2
Bets,0,1,0,3.75,93.32,2
Checks,0,0,0,3.75,84.36,2
Calls,0,1,1,7.75,80.36,2
Bets,0,1,0,0.25,102.82,2
Checks,0,0,0,0.25,80.36,2
Folds,0,1,1,1.75,80.36,2
Checks,0,1,0,2.25,78.61,2
Checks,0,0,0,2.25,104.02,2
Bets,0,1,0,0.25,102.27,2
Checks,0,0,0,0.25,81.21,2
Folds,0,1,1,1.25,81.21,2
Bets,0,1,0,2.25,76.46,2
Checks,0,0,0,2.25,102.97,2
Folds,0,1,1,5.25,102.97,2
Bets,0,1,0,1.75,99.47,2
Checks,0,0,0,1.75,81.31,2
Calls,0,1,1,3.75,79.31,2
Bets,0,1,0,26.25,81.87,2
Checks,0,0,0,26.25,68.76,2
Folds,0,1,1,33.25,68.76,2
Checks,0,1,0,34.25,51.94,2
Checks,0,0,0,34.25,95.64,2
Checks,0,1,0,0.25,140.59,2
Checks,0,0,0,0.25,39.94,2
Checks,0,1,0,2.25,69.12,2
Checks,0,0,0,2.25,46.38,2
Checks,0,1,0,3.25,18.25,2
Checks,0,0,0,3.25,48.45,2
Checks,0,0,0,14.25,65.92,2
Folds,0,1,1,19.25,65.92,2
Bets,0,1,0,14.25,31.979999999999997,2
Calls,0,0,1,3.75,63.17,2
Bets,0,0,0,3.25,49.23,2
Checks,0,1,0,8.25,96.17,2
Checks,0,0,0,8.25,101.68,2
Raises,0,0,1,35.75,13.670000000000002,2
Bets,0,0,0,34.25,27.229999999999997,2
All-In,0,0,2,75.25,0.49999999999999645,2
All-In,0,0,0,64.25,0.5,2
All-In,0,0,1,136.22,0.25,2
Bets,0,1,0,0.25,19.0,2
Checks,0,0,0,0.25,49.75,2
Folds,0,1,1,0.75,49.75,2
Folds,0,0,1,5.75,19.4,2
Bets,0,0,0,3.25,44.25,2
Bets,0,1,0,30.25,146.62,2
Checks,0,0,0,30.25,58.16,2
Folds,0,1,1,52.25,58.16,2
Checks,0,0,0,4.25,196.87,2
Checks,0,1,0,4.25,55.41,2
Bets,0,1,0,0.25,20.05,2
Checks,0,0,0,0.25,67.15,2
Folds,0,1,1,1.25,67.15,2
Folds,0,0,1,33.25,188.12,2
Bets,0,0,0,16.25,34.91,2
Checks,0,1,0,0.25,202.4,2
Checks,0,0,0,0.25,102.35,2
Checks,0,0,0,49.25,178.6,2
Folds,0,1,1,74.25,178.6,2
Bets,0,1,0,49.25,52.099999999999994,2
Bets,0,1,0,8.25,165.85,2
Checks,0,0,0,8.25,122.35,2
Calls,0,1,1,16.25,114.35,2
Folds,0,0,1,5.25,189.1,2
Bets,0,0,0,2.25,109.6,2
Bets,0,0,0,2.25,180.52,2
Folds,0,0,1,5.25,68.71,2
Checks,0,0,0,0.25,186.37,2
Checks,0,1,0,0.25,67.71,2
Checks,0,1,0,18.25,178.1,2
Checks,0,0,0,18.25,107.3,2
Folds,0,0,1,5.25,195.35,2
Bets,0,0,0,2.25,102.55,2
Folds,0,0,1,1.25,193.35,2
Bets,0,0,0,0.25,108.25,2
Checks,0,1,0,12.25,44.6,2
Checks,0,0,0,12.25,43.0,2
Bets,0,0,0,18.25,163.87,2
Calls,0,0,1,30.25,48.16,2
Calls,0,0,1,184.25,79.85,2
All-In,0,0,0,146.25,0.5,2
Folds,0,0,1,2.25,42.15,2
Bets,0,0,0,1.25,54.85,2
Folds,0,0,1,17.25,50.25,2
Bets,0,0,0,11.25,31.65,2
Checks,0,0,0,0.25,205.62,2
Checks,0,1,0,0.25,47.91,2
Checks,0,1,0,8.25,190.32,2
Checks,0,0,0,8.25,53.51,2
Checks,0,0,0,8.25,194.62,2
Checks,0,1,0,8.25,48.76,2
Bets,0,1,0,13.25,37.0,2
Checks,0,0,0,13.25,49.0,2
Folds,0,1,1,20.25,49.0,2
Checks,0,1,0,17.25,39.0,2
Checks,0,0,0,17.25,49.5,2
Checks,0,0,0,27.25,177.57,2
Checks,0,1,0,27.25,45.36,2
Checks,0,0,0,0.25,41.1,2
Folds,0,1,1,1.25,41.1,2
Bets,0,1,0,0.25,27.5,2
Folds,0,0,1,5.25,66.0,2
Bets,0,0,0,2.25,34.0,2
Checks,0,0,0,0.25,34.85,2
Checks,0,1,0,0.25,34.2,2
Checks,0,1,0,2.25,34.05,2
Checks,0,0,0,2.25,32.95,2
Checks,0,1,0,27.25,28.950000000000003,2
Checks,0,0,0,27.25,48.1,2
Checks,0,1,0,8.25,168.57,2
Checks,0,0,0,8.25,36.0,2
Checks,0,0,0,0.25,32.92,2
Folds,0,1,1,1.25,32.92,2
Bets,0,1,0,0.25,34.08,2
Checks,0,1,0,9.25,70.9,2
Checks,0,0,0,9.25,42.8,2
Checks,0,1,0,9.25,78.85,2
Checks,0,0,0,9.25,34.05,2
Folds,0,0,1,1.75,42.3,2
Bets,0,0,0,1.25,77.6,2
Bets,0,0,0,8.25,16.67,2
All-In,0,0,2,50.78,0.5,2
All-In,0,0,1,17.25,0.25,2
Folds,0,0,1,28.25,83.05,2
Bets,0,0,0,18.25,60.25,2
Checks,0,1,0,27.25,66.45,2
Checks,0,0,0,27.25,77.05,2
Raises,0,0,1,11.25,35.5,2
Bets,0,0,0,8.25,46.8,2
Folds,0,0,2,22.25,46.8,2
Checks,0,0,0,0.25,74.05,2
Checks,0,1,0,0.25,66.75,2
Bets,0,1,0,0.25,74.88,2
Checks,0,0,0,0.25,16.6,2
Folds,0,1,1,0.75,16.6,2
Checks,0,1,0,0.25,272.09,2
Checks,0,0,0,0.25,66.28,2
Folds,0,0,1,4.25,269.54,2
Bets,0,0,0,2.25,64.48,2
Checks,0,1,0,18.25,261.39,2
Checks,0,0,0,18.25,58.33,2
Checks,0,0,0,8.25,256.89,2
Checks,0,1,0,8.25,72.28,2
Checks,0,1,0,1.25,117.95,2
Checks,0,0,0,1.25,140.0,2
Checks,0,1,0,0.25,118.85,2
Checks,0,0,0,0.25,140.0,2
Calls,0,0,1,17.25,105.32,2
Bets,0,0,0,8.25,127.43,2
Checks,0,0,0,0.25,130.57,2
Checks,0,1,0,0.25,127.58,2
Bets,0,0,0,8.25,222.74,2
Calls,0,0,1,17.25,86.03,2
Checks,0,1,0,0.25,129.67,2
Checks,0,0,0,0.25,128.18,2
Folds,0,0,1,2.25,222.89,2
Bets,0,0,0,1.25,109.28,2
Checks,0,1,0,18.25,211.89,2
Checks,0,0,0,18.25,104.03,2
Checks,0,0,0,2.25,124.82,2
Checks,0,1,0,2.25,130.48,2
Checks,0,1,0,2.25,125.92,2
Checks,0,0,0,2.25,129.23,2
Checks,0,1,0,0.25,209.89,2
Checks,0,0,0,0.25,123.38,2
Checks,0,1,0,0.25,126.77,2
Checks,0,0,0,0.25,130.18,2
Checks,0,0,0,82.25,84.47,2
Folds,0,1,1,123.75,84.47,2
Bets,0,1,0,82.25,48.72999999999999,2
Folds,0,0,1,11.25,191.44,2
Bets,0,0,0,6.25,129.78,2
Bets,0,1,0,2.25,79.72,2
Folds,0,1,2,17.25,79.72,2
Checks,0,0,0,2.25,171.48,2
Raises,0,1,1,5.25,159.48,2
Checks,0,0,0,6.25,187.19,2
Checks,0,1,0,6.25,138.53,2
Checks,0,0,0,7.25,93.5,2
Folds,0,1,1,11.25,93.5,2
Bets,0,1,0,7.25,168.78,2
Calls,0,0,1,2.75,191.09,2
Bets,0,0,0,1.25,136.28,2
Checks,0,0,0,22.25,179.84,2
Folds,0,1,1,39.25,179.84,2
Bets,0,1,0,22.25,112.28,2
Checks,0,0,0,2.25,92.45,2
Calls,0,1,1,5.25,89.45,2
Bets,0,1,0,2.25,175.38,2
Checks,0,0,0,2.25,89.3,2
Folds,0,1,1,5.25,89.3,2
Bets,0,1,0,2.25,177.93,2
Checks,0,0,0,0.25,101.7,2
Checks,0,1,0,0.25,180.28,2
Checks,0,1,0,0.25,176.54,2
Checks,0,0,0,0.25,153.63,2
Bets,0,1,0,5.25,92.9,2
Checks,0,0,0,5.25,177.93,2
Folds,0,1,1,11.25,177.93,2
Checks,0,1,0,0.25,105.9,2
Checks,0,0,0,0.25,175.43,2
Bets,0,0,0,6.25,196.04,2
Folds,0,0,1,13.25,120.58,2
Checks,0,0,0,26.25,95.4,2
Calls,0,1,1,57.25,64.4,2
Bets,0,1,0,26.25,128.68,2
Calls,0,0,1,2.75,62.15,2
Bets,0,0,0,2.25,215.43,2
Bets,0,0,0,5.25,73.4,2
Folds,0,0,1,11.25,215.98,2
Raises,0,0,1,11.25,57.849999999999994,2
Bets,0,0,0,5.25,207.23,2
Calls,0,0,2,35.25,189.23,2
Bets,0,1,0,8.25,198.04,2
Checks,0,0,0,8.25,113.18,2
Folds,0,1,1,17.25,113.18,2
Checks,0,0,0,5.25,108.6,2
Checks,0,1,0,5.25,185.98,2
Bets,0,1,0,8.25,100.55,2
Checks,0,0,0,8.25,181.73,2
Folds,0,1,1,17.25,181.73,2
Bets,0,0,0,8.25,104.85,2
Folds,0,0,1,17.25,176.98,2
Checks,0,1,0,8.25,208.04,2
Checks,0,0,0,8.25,111.28,2
Bets,0,1,0,8.25,108.65,2
Folds,0,1,2,53.25,108.65,2
Checks,0,0,0,8.25,172.73,2
Raises,0,1,1,17.25,136.73,2
Checks,0,1,0,2.25,215.34,2
Checks,0,0,0,2.25,109.53,2
Checks,0,1,0,0.25,107.65,2
Checks,0,0,0,0.25,190.23,2
Checks,0,0,0,17.25,98.9,2
Calls,0,1,1,26.25,89.9,2
Bets,0,1,0,17.25,172.93,2
Checks,0,0,0,8.25,213.79,2
Folds,0,1,1,14.25,213.79,2
Bets,0,1,0,8.25,98.63,2
Checks,0,0,0,0.25,106.65,2
Folds,0,1,1,1.25,106.65,2
Bets,0,1,0,0.25,189.63,2
Checks,0,0,0,3.25,51.91,2
Folds,1,1,1,4.75,51.91,1
Folds,0,1,1,4.75,46.57,2
Bets,0,1,0,3.25,61.540000000000006,2
Checks,0,1,0,3.25,17.73,2
Checks,0,0,0,3.25,66.4,2
Folds,0,0,1,2.25,211.49,2
Bets,0,0,0,1.25,112.28,2
Bets,0,1,0,26.25,65.75,2
Checks,0,0,0,26.25,178.23,2
Folds,0,1,1,53.25,178.23,2
Bets,0,0,0,6.25,201.84,2
Calls,0,0,1,13.25,103.53,2
Checks,0,0,0,8.25,114.0,2
Checks,0,1,0,8.25,174.43,2
Bets,0,0,0,0.25,24.5,2
Calls,0,0,1,0.75,50.66,2
Checks,0,1,0,0.25,201.09,2
Checks,0,0,0,0.25,123.78,2
Checks,0,0,0,2.25,116.55,2
Checks,0,1,0,2.25,176.98,2
Calls,0,0,1,3.25,21.25,2
Bets,0,0,0,1.25,49.81,2
Checks,0,1,0,6.25,197.74,2
Checks,0,0,0,6.25,120.88,2
Checks,0,0,0,2.25,203.14,2
Checks,0,1,0,2.25,119.13,2
Checks,0,0,0,2.25,112.55,2
Calls,0,1,1,6.25,108.55,2
Bets,0,1,0,2.25,176.58,2
Checks,0,1,0,8.25,198.39,2
Checks,0,0,0,8.25,117.73,2
Bets,0,0,0,53.25,55.05,2
Calls,0,0,1,79.25,134.53,2
Bets,0,0,0,8.25,190.44,2
Folds,0,0,1,17.25,115.88,2
Folds,0,0,1,1.25,207.24,2
Bets,0,0,0,0.25,114.63,2
Folds,0,0,1,53.25,41.3,2
Bets,0,0,0,26.25,199.78,2
Calls,0,0,1,1.25,202.24,2
Bets,0,0,0,0.25,118.23,2
All-In,0,0,0,80.25,0.5,2
Calls,0,0,1,136.75,158.73,2
Checks,0,0,0,8.25,193.99,2
Checks,0,1,0,8.25,119.93,2
Checks,0,0,0,2.25,191.0,2
Checks,0,1,0,2.25,158.58,2
Folds,0,0,1,12.75,186.25,2
Bets,0,0,0,8.25,152.68,2
Calls,0,0,1,4.25,199.49,2
Bets,0,0,0,2.25,115.93,2
Checks,0,1,0,0.25,183.25,2
Checks,0,0,0,0.25,167.53,2
Checks,0,0,0,6.25,196.94,2
Calls,0,1,1,10.25,192.94,2
Bets,0,1,0,6.25,114.08,2
Checks,0,1,0,26.25,169.25,2
Checks,0,0,0,26.25,155.48,2
Checks,0,1,0,2.25,171.8,2
Checks,0,0,0,2.25,175.98,2
Checks,0,1,0,2.25,169.8,2
Checks,0,0,0,2.25,177.83,2
Bets,0,0,0,8.25,159.4,2
Folds,0,0,1,17.25,173.08,2
Checks,0,1,0,8.25,172.2,2
Checks,0,0,0,8.25,168.83,2
Checks,0,1,0,0.25,188.94,2
Checks,0,0,0,0.25,130.73,2
Calls,0,0,1,3.75,176.25,2
Bets,0,0,0,2.25,167.18,2
Bets,0,0,0,2.25,172.0,2
Folds,0,0,1,5.25,171.13,2
Checks,0,1,0,8.25,187.64,2
Checks,0,0,0,8.25,123.98,2
Folds,0,0,1,17.25,173.1,2
Bets,0,0,0,8.25,157.88,2
Checks,0,0,0,12.25,189.94,2
Checks,0,1,0,12.25,117.23,2
Checks,0,0,0,8.25,168.85,2
Calls,0,1,1,17.25,159.85,2
Bets,0,1,0,8.25,161.68,2
Checks,0,1,0,2.25,200.69,2
Checks,0,0,0,2.25,115.98,2
Bets,0,0,0,26.25,119.80000000000001,2
Folds,0,0,1,53.25,174.18,2
Folds,0,0,1,8.25,171.55,2
Bets,0,0,0,2.25,166.93,2
Checks,0,1,0,1.25,201.04,2
Checks,0,0,0,1.25,116.33,2
Checks,0,1,0,26.25,158.95,2
Checks,0,0,0,26.25,161.28,2
Folds,0,0,1,4.25,201.04,2
Bets,0,0,0,2.25,113.23,2
Checks,0,0,0,17.25,150.2,2
Checks,0,1,0,17.25,178.53,2
Checks,0,0,0,12.25,202.64,2
Folds,0,1,1,16.25,202.64,2
Bets,0,1,0,12.25,98.83,2
Checks,0,1,0,8.25,157.9,2
Checks,0,0,0,8.25,178.73,2
Checks,0,1,0,0.25,165.45,2
Checks,0,0,0,0.25,178.68,2
Bets,0,0,0,2.25,162.1,2
Calls,0,0,1,5.25,173.93,2
Checks,0,0,0,16.25,191.79,2
Folds,0,1,1,25.25,191.79,2
Bets,0,1,0,16.25,99.63,2
Folds,0,0,1,5.25,168.9,2
Bets,0,0,0,2.25,169.68,2
Checks,0,0,0,0.25,168.65,2
Checks,0,1,0,0.25,174.78,2
Calls,0,0,1,1.75,188.79,2
Bets,0,0,0,1.25,124.98,2
Bets,0,0,0,44.25,99.6,2
Calls,0,0,1,89.25,109.53,2
Folds,0,0,1,5.25,192.19,2
Bets,0,0,0,2.25,118.23,2
Checks,0,0,0,8.25,187.94,2
Checks,0,1,0,8.25,119.33,2
Checks,0,1,0,2.25,186.19,2
Checks,0,0,0,2.25,126.63,2
Checks,0,0,0,8.25,165.35,2
Checks,0,1,0,8.25,168.63,2
Checks,0,1,0,1.25,164.1,2
Checks,0,0,0,1.25,176.43,2
Folds,0,0,1,3.25,188.29,2
Bets,0,0,0,1.25,123.38,2
Bets,0,0,0,6.25,178.04,2
Folds,0,0,1,13.25,123.53,2
Checks,0,1,0,1.25,190.44,2
Checks,0,0,0,1.25,122.78,2
All-In,0,0,0,139.25,0.5,2
Calls,0,0,1,233.0,14.280000000000001,2
Checks,0,0,0,2.25,99.0,2
Folds,0,1,1,5.25,99.0,2
Bets,0,1,0,2.25,336.78,2
Folds,0,0,1,17.25,94.25,2
Bets,0,0,0,8.25,329.38,2
Bets,0,1,0,26.25,55.25,2
Checks,0,0,0,26.25,334.78,2
Folds,0,1,1,53.25,334.78,2
Calls,0,0,1,12.75,101.1,2
Bets,0,0,0,8.25,324.28,2
Bets,0,0,0,2.25,114.35,2
Folds,0,0,1,5.25,322.53,2
Bets,0,0,0,6.25,182.54,2
Folds,0,0,1,13.25,118.43,2
Checks,0,1,0,0.25,195.44,2
Checks,0,0,0,0.25,118.18,2
Calls,0,0,1,12.75,111.8,2
Bets,0,0,0,8.25,312.73,2
Bets,0,0,0,2.25,125.05000000000001,2
Folds,0,0,1,5.25,310.98,2
Folds,0,0,1,5.25,129.15,2
Bets,0,0,0,2.25,306.73,2
Folds,0,0,1,2.25,196.49,2
Bets,0,0,0,1.25,114.88,2
Bets,0,0,0,6.25,184.99,2
Folds,0,0,1,13.25,115.13,2
Checks,0,1,0,0.25,197.89,2
Checks,0,0,0,0.25,114.88,2
Checks,0,0,0,26.25,118.1,2
Calls,0,1,1,62.25,82.1,2
Bets,0,1,0,26.25,260.28,2
Folds,0,0,1,4.25,201.54,2
Bets,0,0,0,2.25,106.83,2
Bets,0,1,0,26.25,59.75,2
Checks,0,0,0,26.25,343.38,2
Calls,0,1,1,53.25,316.38,2
Raises,0,0,1,4.25,196.54,2
Bets,0,0,0,2.25,101.78,2
Folds,0,0,2,13.25,101.78,2
Bets,0,0,0,8.25,46.5,2
Folds,0,0,1,17.25,392.13,2
Folds,0,0,1,19.25,59.3,2
Bets,0,0,0,8.25,376.88,2
Checks,0,0,0,1.25,95.0,2
Checks,0,1,0,1.25,395.18,2
Calls,0,0,1,3.75,91.75,2
Bets,0,0,0,2.25,394.33,2
Bets,0,0,0,8.25,194.64,2
Folds,0,0,1,17.25,98.93,2
Checks,0,1,0,1.25,210.94,2
Checks,0,0,0,1.25,98.18,2
Checks,0,1,0,0.25,99.75,2
Checks,0,0,0,0.25,439.53,2
All-In,0,0,0,80.25,0.5,2
Folds,0,0,1,140.2,398.78,2
Bets,0,1,0,0.25,139.15,2
Checks,0,0,0,0.25,398.53,2
Folds,0,1,1,1.25,398.53,2
Checks,0,1,0,1.25,143.05,2
Checks,0,0,0,1.25,393.88,2
Checks,0,0,0,8.25,142.5,2
Folds,0,1,1,17.25,142.5,2
Bets,0,1,0,8.25,378.13,2
Checks,0,1,0,5.25,139.25,2
Checks,0,0,0,5.25,392.93,2
Checks,0,1,0,26.25,125.25,2
Checks,0,0,0,26.25,385.58,2
Bets,0,0,0,5.25,116.5,2
Folds,0,0,1,11.25,408.83,2
Bets,0,0,0,44.25,60.2,2
Folds,0,0,1,89.25,386.78,2
Folds,0,0,1,5.25,147.95,2
Bets,0,0,0,2.25,382.53,2
Checks,0,0,0,8.25,143.7,2
Checks,0,1,0,8.25,383.63,2
Folds,0,0,1,5.25,150.5,2
Bets,0,0,0,2.25,379.38,2
Checks,0,0,0,2.25,149.25,2
Calls,0,1,1,5.25,146.25,2
Bets,0,1,0,2.25,380.48,2
Bets,0,1,0,26.25,105.5,2
Checks,0,0,0,26.25,375.78,2
Calls,0,1,1,53.25,348.78,2
Checks,0,0,0,2.25,185.6,2
Checks,0,1,0,2.25,346.03,2
Raises,0,0,1,8.25,164.2,2
Bets,0,0,0,5.25,345.68,2
Folds,0,0,2,23.25,345.68,2
Checks,0,1,0,1.5,57.7,1
Checks,0,0,0,1.5,9.95,1
Checks,0,0,0,17.25,173.95,2
Folds,0,1,1,35.25,173.95,2
Bets,0,1,0,17.25,322.98,2
Checks,0,1,0,0.25,36.0,2
Checks,0,0,0,0.25,9.2,2
Calls,0,0,1,17.25,160.15,2
Bets,0,0,0,8.25,345.23,2
