action,FOLD,CALL/CHECK,BETS/RAISE,pot,stack,active player
Checks,0,0,0,0.5,17.25,1
Checks,0,1,0,0.5,20.45,1
Calls,0,0,1,0.75,46.02,2
Bets,0,0,0,0.25,18.75,2
Checks,0,0,0,5.25,36.95,2
Calls,0,1,1,7.25,34.95,2
Bets,0,1,0,5.25,15.399999999999999,2
Checks,0,1,0,4.5,44.02,3
Checks,0,2,0,4.5,32.95,3
Checks,0,0,0,4.5,22.9,3
Checks,0,0,0,0.25,42.27,2
Checks,0,1,0,0.25,38.85,2
Checks,0,0,0,3.0,98.75,2
Folds,0,1,1,5.5,98.75,2
Bets,0,1,0,3.0,16.5,2
Checks,0,2,0,0.5,20.0,2
Checks,0,0,0,0.5,98.9,2
Checks,0,1,0,0.5,23.05,2
Checks,0,0,0,10.25,142.94,2
Checks,0,1,0,10.25,94.0,2
Checks,0,1,0,10.0,34.4,2
Folds,0,3,1,16.0,34.4,2
Checks,0,0,0,10.0,28.3,2
Calls,0,2,1,13.0,25.3,2
Bets,0,2,0,10.0,30.700000000000003,2
Checks,0,0,0,0.25,21.05,2
Checks,0,1,0,0.25,21.7,2
Bets,0,0,0,2.25,17.9,2
Calls,0,0,1,5.25,153.56,2
Checks,0,0,0,0.25,21.66,2
Checks,0,1,0,0.25,12.95,2
Calls,0,0,1,5.25,16.5,3
Folds,0,1,1,8.25,20.3,3
Bets,0,0,0,2.25,12.21,3
Bets,0,0,0,4.25,16.3,2
Calls,0,0,1,6.75,7.460000000000001,2
Checks,0,1,0,4.0,27.2,1
Checks,0,0,0,4.0,53.68,1
Checks,0,0,0,6.5,14.399999999999999,1
Raises,0,1,1,11.0,4.899999999999999,1
Bets,0,1,0,6.5,195.02,1
Folds,0,1,2,20.5,195.02,1
Bets,0,1,0,0.5,24.54,1
Checks,0,0,0,0.5,100.45,1
Folds,0,1,1,1.0,100.45,1
Checks,0,0,0,17.25,11.45,2
Checks,0,1,0,17.25,11.5,2
All-In,0,1,0,2.75,0.0,2
Checks,0,0,0,2.75,28.8,2
Calls,0,1,1,11.2,20.35,2
Checks,0,0,0,0.25,19.4,2
Calls,0,1,1,1.25,18.4,2
Bets,0,1,0,0.25,19.1,2
Checks,0,1,0,2.25,73.4,2
Checks,0,0,0,2.25,49.0,2
Calls,0,0,1,2.25,63.7,2
Bets,0,0,0,1.25,17.7,2
Checks,0,2,0,1.0,44.71,2
Checks,0,1,0,1.0,27.85,2
Checks,0,0,0,1.0,29.84,2
Bets,0,1,0,2.25,78.33,2
Checks,0,0,0,2.25,73.6,2
Calls,0,1,1,4.75,71.1,2
Checks,0,2,0,0.75,121.3,3
Checks,0,0,0,0.75,19.0,3
Checks,0,1,0,0.75,101.75,3
Bets,0,0,0,1.0,126.97,2
Calls,0,0,1,2.0,24.75,2
Folds,0,1,1,3.0,89.9,2
Bets,0,0,0,9.25,11.0,2
Folds,0,0,1,11.75,97.2,2
Bets,0,1,0,6.75,92.5,2
Checks,0,0,0,6.75,60.38,2
Calls,0,1,1,11.75,55.38,2
Checks,0,0,0,1.5,52.06,1
Folds,0,1,1,2.5,52.06,1
Bets,0,1,0,1.5,16.5,1
Checks,0,0,0,0.25,49.71,2
Checks,0,1,0,0.25,16.9,2
Raises,0,0,1,10.75,79.2,1
Bets,0,0,0,7.0,68.55,1
Folds,0,0,2,18.25,68.55,1
Bets,0,0,0,0.5,46.25,1
Folds,0,0,1,1.5,16.05,1
Checks,0,0,0,2.5,113.25,2
Folds,0,2,1,8.5,113.25,2
Calls,0,1,1,5.5,28.85,2
Bets,0,1,0,2.5,24.2,2
Checks,0,1,0,0.25,48.03,3
Checks,0,0,0,0.25,14.27,3
Checks,0,0,0,7.25,43.75,2
Folds,0,1,1,19.1,43.75,2
All-In,0,1,0,7.25,0.0,2
Checks,0,1,0,0.75,57.35,3
Checks,0,2,0,0.75,22.15,3
Checks,0,0,0,0.75,18.7,3
Checks,0,0,0,3.75,55.6,3
Raises,0,2,1,4.25,49.6,3
Calls,1,2,3,21.75,43.6,2
Checks,0,1,0,3.75,22.6,3
Folds,0,2,2,10.25,22.6,3
Bets,0,2,0,3.75,16.45,3
Raises,1,2,2,10.25,4.949999999999999,2
Checks,0,0,0,2.25,36.65,3
Folds,0,2,1,3.25,36.65,3
Bets,0,1,0,2.25,23.0,3
Calls,0,1,1,2.75,34.0,3
Bets,0,1,0,2.25,97.0,2
Checks,0,0,0,2.25,13.05,2
Folds,0,1,1,4.25,13.05,2
Folds,0,0,1,1.25,101.1,3
Bets,0,0,0,0.25,11.8,3
Bets,0,1,0,1.25,61.24,2
Checks,0,0,0,1.25,54.77,2
Folds,0,1,1,3.25,54.77,2
Checks,0,0,0,0.25,17.7,2
Checks,0,1,0,0.25,20.0,2
Checks,0,1,0,6.0,18.19,2
Checks,0,0,0,6.0,20.65,2
Checks,0,0,0,0.25,17.45,2
Folds,0,1,1,0.75,17.45,2
Bets,0,1,0,0.25,19.27,2
Bets,0,1,0,0.25,90.75,2
Checks,0,0,0,0.25,65.95,2
Folds,0,1,1,1.25,65.95,2
Checks,0,1,0,5.25,36.95,2
Checks,0,0,0,5.25,60.2,2
Checks,0,0,0,0.25,41.9,2
Folds,0,1,1,1.25,41.9,2
Bets,0,1,0,0.25,93.65,2
Bets,0,1,0,1.25,23.76,2
Checks,0,0,0,1.25,18.75,2
Calls,0,1,1,2.25,17.75,2
Folds,0,1,1,1.25,22.51,3
Bets,0,1,0,0.75,20.8,3
Checks,0,0,0,0.75,38.4,3
Calls,1,1,1,1.25,37.9,2
Folds,0,0,1,0.75,96.5,2
Bets,0,0,0,0.25,40.75,2
Raises,0,0,1,8.25,13.55,2
Bets,0,0,0,5.25,86.23,2
Calls,0,0,2,14.25,83.23,2
Raises,0,0,1,3.75,25.9,3
Bets,0,0,0,2.25,80.48,3
Calls,0,0,2,6.75,78.98,3
Checks,0,1,0,4.0,13.05,1
Checks,0,0,0,4.0,14.14,1
Checks,0,1,0,0.25,54.69,2
Checks,0,0,0,0.25,69.87,2
Bets,0,0,0,0.25,60.19,2
Calls,0,0,1,0.75,99.63,2
Calls,0,0,1,5.25,53.74,2
Bets,0,0,0,2.75,10.28,2
Checks,0,0,0,0.5,61.84,2
Folds,0,1,1,1.0,61.84,2
Bets,0,1,0,0.5,9.03,2
Checks,0,0,0,5.25,34.56,2
Raises,0,1,1,8.25,25.060000000000002,2
Bets,0,1,0,5.25,95.24,2
Folds,0,1,2,17.75,95.24,2
Checks,0,1,0,0.5,14.4,2
Checks,0,0,0,0.5,20.0,2
Folds,0,0,1,10.25,74.72,3
Bets,0,0,0,6.25,34.18,3
Checks,0,0,0,0.25,14.85,2
Checks,0,1,0,0.25,98.44,2
Bets,0,1,0,1.5,12.48,2
Checks,0,0,0,1.5,19.45,2
Folds,0,1,1,2.62,19.45,2
All-In,0,0,1,5.25,0.5,2
Bets,0,0,0,2.25,14.7,2
Calls,0,0,2,19.5,3.4499999999999993,2
Raises,0,0,1,12.75,7.25,2
All-In,0,0,3,53.25,0.5,2
Bets,0,0,0,8.25,74.84,2
Raises,0,0,2,21.75,43.34,2
Checks,0,0,0,0.25,45.85,2
Checks,0,1,0,0.25,101.84,2
Checks,0,0,0,3.75,38.3,2
Checks,0,1,0,3.75,44.94,2
Checks,0,0,0,0.75,102.92,3
Folds,1,1,1,2.25,102.92,2
Bets,0,1,0,0.75,70.85,3
Folds,0,1,1,2.25,29.5,3
Checks,0,1,0,8.05,96.17999999999999,2
Checks,0,0,0,8.05,58.25,2
Bets,0,0,0,6.5,34.55,1
Calls,0,0,1,8.5,44.71,1
Bets,0,1,0,1.5,88.35,1
Checks,0,0,0,1.5,98.0,1
Calls,0,1,1,2.0,97.5,1
Checks,0,2,0,1.0,100.48,2
Checks,0,1,0,1.0,125.63,2
Checks,0,0,0,1.0,19.5,2
Checks,0,0,0,4.5,48.35,2
Checks,0,1,0,4.5,24.9,2
Checks,0,1,0,0.25,49.65,2
Checks,0,0,0,0.25,29.9,2
Checks,0,0,0,21.25,87.78,2
Folds,0,1,1,37.25,87.78,2
Bets,0,1,0,21.25,24.75,2
Checks,0,0,0,0.5,14.53,2
Checks,0,1,0,0.5,51.29,2
Calls,0,1,1,1.5,12.18,2
Bets,0,1,0,1.0,57.57,2
Checks,0,0,0,1.0,74.15,2
Folds,0,2,1,2.0,74.15,2
Calls,0,0,1,2.25,50.07,2
Bets,0,0,0,1.75,44.24,2
Checks,0,0,0,0.5,54.32,2
Checks,0,1,0,0.5,42.49,2
Checks,0,1,0,1.75,16.5,2
Checks,0,0,0,1.75,19.25,2
Checks,0,1,0,2.25,15.5,2
Checks,0,0,0,2.25,38.25,2
Checks,0,1,0,0.25,40.85,2
Checks,0,0,0,0.25,20.65,2
Checks,0,1,0,7.5,35.85,1
Checks,0,0,0,7.5,16.5,1
Calls,1,0,1,1.5,99.5,2
Folds,0,0,1,1.5,52.9,3
Bets,0,0,0,0.75,66.65,3
Checks,0,0,0,5.0,104.85,2
Folds,0,1,1,9.5,104.85,2
Bets,0,1,0,5.0,53.9,2
Checks,0,0,0,9.75,99.35,2
Checks,0,1,0,9.75,59.15,2
Checks,0,1,0,2.25,108.1,2
Checks,0,0,0,2.25,51.15,2
Checks,0,1,0,0.25,25.05,2
Checks,0,0,0,0.25,108.6,2
Bets,0,0,0,8.25,29.450000000000003,2
Calls,0,0,2,17.25,26.450000000000003,2
Raises,0,0,1,11.25,37.8,2
Folds,0,1,1,1.75,10.95,3
Checks,0,0,0,0.75,41.35,3
Folds,1,1,1,1.75,41.35,2
Bets,0,1,0,0.75,48.0,3
Checks,0,1,0,6.75,24.65,2
Checks,0,0,0,6.75,48.55,2
Checks,0,0,0,0.5,25.08,2
Folds,0,1,1,1.5,25.08,2
Bets,0,1,0,0.5,31.72,2
Checks,0,0,0,1.25,23.83,2
Checks,0,1,0,1.25,33.42,2
Checks,0,0,0,2.75,22.46,2
Folds,0,1,1,4.25,22.46,2
Bets,0,1,0,2.75,24.75,2
Checks,0,0,0,6.25,41.21,2
Checks,0,1,0,6.25,91.25,2
Bets,0,0,0,5.25,43.21,2
Folds,0,0,1,9.75,42.6,2
Bets,0,1,0,9.75,34.61,2
Checks,0,0,0,9.75,14.25,2
Folds,0,1,1,24.25,14.25,2
Bets,0,0,0,0.25,37.7,2
Folds,0,0,1,1.25,100.45,2
Checks,0,1,0,8.25,39.1,2
Checks,0,0,0,8.25,54.86,2
Calls,0,0,1,14.25,35.9,2
Bets,0,0,0,6.75,1.75,2
Bets,0,0,0,3.5,41.0,1
Folds,0,0,1,7.0,69.33,1
Checks,0,1,0,2.75,35.3,2
Checks,0,0,0,2.75,67.58,2
Checks,0,0,0,0.25,76.27,2
Folds,0,1,1,1.25,76.27,2
Bets,0,1,0,0.25,57.35,2
Bets,0,0,0,2.75,55.5,2
Calls,0,0,1,4.75,63.099999999999994,2
Calls,0,0,1,21.75,43.6,2
Bets,0,0,0,13.25,80.5,2
Checks,0,0,0,8.25,18.56,2
Checks,0,1,0,8.25,29.240000000000002,2
Calls,0,1,1,16.75,6.5,3
Bets,0,1,0,12.75,11.059999999999999,3
Checks,0,0,0,12.75,33.04,3
Calls,0,2,1,20.75,29.04,3
Checks,0,0,0,0.5,30.3,1
Folds,0,1,1,1.5,30.3,1
Bets,0,1,0,0.5,26.29,1
Checks,0,1,0,3.25,81.71,2
Checks,0,0,0,3.25,91.95,2
Bets,0,0,0,1.25,18.3,2
Calls,0,0,1,1.75,30.1,2
Bets,0,1,0,0.25,18.0,2
Checks,0,0,0,0.25,28.75,2
Folds,0,1,1,2.25,28.75,2
Checks,0,2,0,3.75,17.15,3
Checks,0,0,0,3.75,18.7,3
Checks,0,1,0,3.75,28.55,3
Checks,0,1,0,0.5,42.6,1
Checks,0,0,0,0.5,79.35,1
Checks,0,1,0,0.25,56.42,2
Checks,0,0,0,0.25,78.35,2
Checks,0,0,0,0.5,15.65,2
Folds,0,1,1,1.75,15.65,2
Bets,0,1,0,0.5,56.75,2
Checks,0,1,0,6.0,11.65,2
Checks,0,0,0,6.0,92.98,2
Calls,0,0,1,1.25,63.55,2
Bets,0,0,0,0.25,62.95,2
Checks,0,0,0,3.0,95.93,2
Calls,0,1,1,6.75,92.18,2
Bets,0,1,0,3.0,60.05,2
Bets,0,0,0,8.25,74.93,2
Folds,0,0,1,15.25,71.7,2
Bets,0,0,0,2.25,61.9,2
Folds,0,0,1,3.9,87.48,2
Raises,1,0,1,10.25,52.150000000000006,2
Bets,0,0,0,5.25,80.23,3
Calls,1,0,2,22.25,73.23,2
Folds,0,0,1,10.25,69.45,3
Bets,0,0,0,8.5,43.15,2
Folds,0,0,1,13.5,96.98,2
Calls,0,0,1,5.25,53.8,2
Bets,0,0,0,2.25,63.650000000000006,2
Checks,0,0,0,0.25,17.5,2
Checks,0,1,0,0.25,63.4,2
Checks,0,0,0,0.5,126.45,2
Checks,0,1,0,0.5,24.95,2
Checks,0,0,0,3.75,18.5,2
Checks,0,1,0,3.75,22.24,2
Checks,0,0,0,0.75,22.05,3
Calls,0,2,1,1.75,21.05,3
Checks,0,1,0,0.75,22.24,3
Folds,0,3,1,2.75,22.24,3
Bets,0,2,0,0.75,113.55,3
Checks,0,1,0,3.25,35.32,2
Checks,0,0,0,3.25,50.63,2
Checks,0,0,0,16.0,100.25,1
Checks,0,1,0,16.0,91.7,1
Checks,0,0,0,8.5,34.05,1
Calls,0,1,1,11.5,31.049999999999997,1
Bets,0,1,0,8.5,88.74,1
Calls,0,0,1,3.75,11.83,2
Bets,0,0,0,2.25,37.96,2
Calls,0,0,1,14.0,65.6,2
Bets,0,0,0,8.75,37.42,2
Checks,0,0,0,0.25,19.2,2
Checks,0,1,0,0.25,73.88,2
Checks,0,0,0,7.25,36.69,2
Calls,0,1,1,13.25,30.689999999999998,2
Bets,0,1,0,7.25,102.62,2
Checks,0,1,0,12.25,96.62,2
Checks,0,0,0,12.25,106.57,2
Bets,0,0,0,3.25,43.64,2
Folds,0,0,1,7.25,94.62,2
Checks,0,2,0,2.5,45.31,2
Checks,0,1,0,2.5,129.82,2
Checks,0,0,0,2.5,19.59,2
Checks,0,0,0,1.25,129.32,2
Checks,0,1,0,1.25,20.94,2
Bets,0,1,0,1.75,29.43,2
Checks,0,0,0,1.75,142.21,2
Calls,0,1,1,2.25,141.71,2
Checks,0,0,0,0.25,32.78,2
Checks,0,1,0,0.25,141.46,2
Checks,0,2,0,0.75,34.78,3
Checks,0,0,0,0.75,138.71,3
Checks,0,1,0,0.75,115.35,3
Bets,0,0,0,0.5,33.98,2
Folds,0,0,1,1.0,138.11,2
Checks,0,0,0,10.25,30.93,2
Checks,0,1,0,10.25,111.55,2
Checks,0,0,0,2.5,18.5,1
Checks,0,1,0,2.5,38.5,1
Bets,0,0,0,0.75,28.72,3
Folds,1,0,1,2.25,42.91,2
Folds,0,0,1,2.25,20.0,3
Calls,0,0,1,1.75,29.67,2
Bets,0,0,0,0.5,41.66,2
Checks,0,1,0,3.0,5.4,1
Checks,0,0,0,3.0,26.74,1
Bets,0,0,0,11.25,10.33,3
Folds,0,1,2,22.25,10.33,3
Calls,0,0,2,17.25,22.5,3
Raises,0,0,1,12.25,85.84,3
Raises,0,0,1,1.0,29.65,1
Bets,0,0,0,0.5,113.28,1
Calls,0,0,2,3.5,111.28,1
Folds,1,0,1,1.25,17.15,2
Folds,0,0,1,1.25,16.25,3
Bets,0,0,0,0.75,53.35,3
Checks,0,0,0,5.25,10.15,2
Checks,0,1,0,5.25,106.35,2
Checks,0,0,0,2.75,53.61,2
Calls,0,1,1,8.75,47.61,2
Bets,0,1,0,2.75,16.75,2
Checks,0,1,0,0.5,45.15,2
Checks,0,0,0,0.5,23.8,2
Checks,0,0,0,3.25,43.93,2
Folds,0,1,1,5.25,43.93,2
Bets,0,1,0,3.25,103.76,2
Raises,1,0,1,1.25,14.1,2
Bets,0,0,0,0.75,105.1,3
Calls,1,0,2,2.25,104.6,2
Folds,0,0,1,1.25,52.05,3
Checks,0,1,0,1.25,16.95,2
Checks,0,0,0,1.25,50.8,2
Calls,0,0,1,5.5,42.69,1
Bets,0,0,0,2.5,29.549999999999997,1
Checks,0,1,0,0.25,31.3,2
Checks,0,0,0,0.25,18.75,2
Checks,0,0,0,0.75,31.5,3
Checks,0,2,0,0.75,18.0,3
Checks,0,1,0,0.75,25.18,3
Folds,0,0,1,3.75,8.5,2
Bets,0,0,0,2.25,22.03,2
Folds,0,0,1,5.25,28.03,2
Bets,0,0,0,2.25,32.75,2
Bets,0,1,0,3.0,21.78,2
Checks,0,0,0,3.0,37.1,2
Folds,0,1,1,6.75,37.1,2
Checks,0,0,0,0,19.05,1
Folds,0,1,1,1.0,19.05,1
Bets,0,1,0,0,19.0,1
Calls,0,0,1,10.25,121.38999999999999,2
Bets,0,0,0,6.25,89.5,2
Bets,0,1,0,2.25,35.19,2
Checks,0,0,0,2.25,48.25,2
Folds,0,1,1,5.25,48.25,2
Calls,0,0,1,2.75,45.33,2
Bets,0,0,0,2.25,23.31,2
Checks,0,1,0,0.25,138.86,2
Checks,0,0,0,0.25,44.1,2
Bets,0,1,0,33.75,31.4,2
Checks,0,0,0,33.75,43.0,2
Calls,0,1,1,48.75,28.0,2
Checks,0,1,0,0.5,122.7,2
Checks,0,0,0,0.5,20.0,2
Bets,0,0,0,12.75,115.4,2
Calls,0,0,1,15.25,10.25,2
Checks,0,1,0,0.5,110.65,2
Checks,0,0,0,0.5,31.45,2
Bets,0,1,0,10.5,102.6,2
Checks,0,0,0,10.5,26.15,2
Calls,0,1,1,14.5,22.15,2
Bets,0,0,0,23.25,96.55,3
Calls,0,1,1,27.25,27.950000000000003,3
Calls,0,0,1,25.25,39.3,3
Checks,0,1,0,7.25,52.95,2
Checks,0,0,0,7.25,35.05,2
Bets,0,0,0,10.48,80.08,2
Calls,0,0,1,21.71,25.680000000000003,2
Raises,0,0,1,6.75,106.77,2
Bets,0,0,0,3.75,17.43,2
Calls,0,0,2,12.75,14.43,2
Bets,0,1,0,3.75,116.47,2
Checks,0,0,0,3.75,49.95,2
Folds,0,1,1,8.25,49.95,2
Checks,0,0,0,0.25,124.52,2
Calls,0,1,1,1.25,123.52,2
Bets,0,1,0,0.25,12.68,2
Folds,0,0,1,0.75,106.64,2
Bets,0,0,0,0.25,46.7,2
Bets,0,1,0,1.25,19.4,3
Checks,0,0,0,1.25,55.35,3
Folds,0,1,1,1.75,55.35,3
Folds,0,0,1,9.5,45.75,2
Bets,0,0,0,7.5,18.42,2
Checks,0,1,0,0.25,27.52,3
Checks,0,0,0,0.25,47.25,3
Checks,0,0,0,5.25,20.05,3
Checks,0,2,0,5.25,42.27,3
Checks,0,1,0,5.25,18.5,3
Calls,0,0,1,1.75,66.08,2
Bets,0,0,0,1.25,20.05,2
Folds,0,0,1,13.5,87.5,2
Bets,0,0,0,11.0,37.58,2
Checks,0,0,0,3.75,98.75,3
Folds,1,1,1,7.25,98.75,2
Bets,0,1,0,3.75,132.5,3
Folds,0,1,1,7.25,47.53,3
Checks,0,0,0,2.25,18.2,2
Folds,0,1,1,4.25,18.2,2
Bets,0,1,0,2.25,69.15,2
Bets,0,1,0,9.75,14.7,2
Checks,0,0,0,9.75,89.0,2
Folds,0,1,1,10.75,89.0,2
Bets,0,0,0,3.25,30.869999999999997,2
Folds,0,0,1,5.25,27.0,2
Checks,0,0,0,1.25,18.75,2
Calls,0,1,1,1.75,18.25,2
Bets,0,1,0,1.25,52.97,2
Checks,0,0,0,12.75,45.8,2
Checks,0,1,0,12.75,37.8,2
Calls,0,0,1,8.5,13.0,2
Bets,0,0,0,7.5,15.5,2
Checks,0,0,0,2.25,84.02,2
Folds,0,1,1,3.65,84.02,2
Bets,0,1,0,2.25,30.25,2
Checks,0,0,0,0.5,49.66,2
Folds,0,1,1,1.5,49.66,2
Bets,0,1,0,0.5,18.5,2
Bets,0,1,0,4.5,87.13,2
Checks,0,0,0,4.5,37.09,2
Folds,0,1,1,7.62,37.09,2
Bets,0,0,0,15.25,7.5,2
Folds,0,0,1,18.75,80.4,2
Checks,0,0,0,2.75,23.65,2
Folds,0,1,1,4.5,23.65,2
Bets,0,1,0,2.75,37.14,2
Folds,0,0,1,1.5,25.45,2
Bets,0,0,0,0.5,79.4,2
Calls,0,0,1,8.25,82.0,2
Bets,0,0,0,5.25,17.0,2
Folds,0,0,1,1.75,68.13,2
Bets,0,0,0,0.25,38.67,2
Checks,0,0,0,0.75,68.97,3
Checks,0,1,0,0.75,62.05,3
Checks,0,2,0,0.75,23.23,3
Checks,0,0,0,0.25,15.65,2
Checks,0,1,0,0.25,49.85,2
Bets,0,1,0,6.75,42.55,2
Checks,0,0,0,6.75,22.95,2
Calls,0,1,1,10.75,18.95,2
Checks,0,0,0,0.5,13.9,2
Checks,0,1,0,0.5,64.3,2
Checks,0,0,0,1.75,68.92,2
Checks,0,1,0,1.75,22.93,2
Checks,0,0,0,0.25,14.35,2
Folds,0,1,1,0.75,14.35,2
Bets,0,1,0,0.25,63.8,2
Checks,0,0,0,0.75,65.42,3
Checks,0,1,0,0.75,61.3,3
Checks,0,2,0,0.75,27.08,3
Folds,0,0,1,5.0,64.87,2
Bets,0,0,0,3.0,23.83,2
Bets,0,1,0,9.75,48.55,2
Calls,0,1,2,40.68,31.619999999999997,2
Checks,0,0,0,9.75,24.18,2
All-In,0,1,1,16.75,0.25,2
Checks,0,0,0,0.25,14.1,2
Checks,0,1,0,0.25,65.2,2
Checks,0,1,0,0.25,14.8,2
Checks,0,0,0,0.25,14.3,2
Checks,0,0,0,2.25,14.0,2
Checks,0,1,0,2.25,58.7,2
Checks,0,0,0,1.5,58.2,2
Folds,0,1,1,3.0,58.2,2
Bets,0,1,0,1.5,12.25,2
Checks,0,0,0,0.25,15.1,2
Checks,0,1,0,0.25,55.7,2
Checks,0,0,0,0.25,55.43,2
Checks,0,1,0,0.25,17.45,2
Checks,0,1,0,0.25,15.07,3
Checks,0,0,0,0.25,17.45,3
Raises,0,0,1,5.25,1.0,2
Bets,0,0,0,2.25,13.55,2
Folds,0,0,2,23.25,13.55,2
Checks,0,1,0,0.25,66.63,2
Checks,0,0,0,0.25,34.15,2
Raises,0,0,1,4.0,148.2,1
Bets,0,0,0,3.0,96.05,1
Folds,0,0,2,8.0,96.05,1
Checks,0,0,0,0.25,171.33,2
Checks,0,1,0,0.25,31.15,2
Bets,0,0,0,8.0,94.5,2
Folds,0,0,1,10.5,10.2,2
Checks,0,0,0,10.5,15.0,2
All-In,0,1,1,21.75,0.5,2
Bets,0,1,0,10.5,4.350000000000001,2
Calls,0,1,2,36.25,1.1000000000000014,2
Checks,0,1,0,0.75,91.23,3
Checks,0,0,0,0.75,13.4,3
Checks,0,2,0,0.75,24.65,3
Bets,0,1,0,0.25,12.15,2
Checks,0,0,0,0.25,24.65,2
Folds,0,1,1,1.25,24.65,2
Checks,0,1,0,6.25,88.93,2
Checks,0,0,0,6.25,10.35,2
Checks,0,0,0,6.25,17.0,2
Calls,0,1,1,10.25,13.0,2
Bets,0,1,0,6.25,61.5,2
Checks,0,1,0,12.5,99.8,2
Checks,0,0,0,12.5,32.25,2
Calls,0,0,1,3.25,18.0,2
Bets,0,0,0,2.25,139.73,2
Checks,0,1,0,0.5,27.15,1
Checks,0,0,0,0.5,63.35,1
Checks,0,1,0,0.75,21.4,3
Checks,0,0,0,0.75,15.0,3
Checks,0,2,0,0.75,30.9,3
Checks,0,0,0,4.0,21.2,1
Calls,0,1,1,8.5,16.7,1
Bets,0,1,0,4.0,26.950000000000003,1
Bets,0,0,0,1.5,78.84,1
Calls,0,0,1,3.5,24.45,1
Checks,0,0,0,0.75,38.3,3
Folds,0,2,1,3.75,38.3,3
Bets,0,1,0,0.75,76.15,3
Calls,0,1,1,2.25,19.4,3
Checks,0,0,0,1.25,135.0,2
Calls,0,1,1,2.75,133.5,2
Bets,0,1,0,1.25,57.0,2
Bets,0,1,0,6.75,72.7,2
Checks,0,0,0,6.75,16.4,2
Calls,0,1,1,10.25,12.899999999999999,2
Raises,0,0,1,1.5,28.29,2
Bets,0,0,0,1.0,11.08,2
Calls,0,0,2,2.5,10.58,2
Calls,0,0,1,15.25,6.130000000000001,2
Bets,0,0,0,12.25,12.96,2
Bets,0,0,0,1.25,36.12,2
Folds,0,0,2,4.25,36.12,2
Raises,0,0,1,1.75,22.0,2
Folds,0,0,1,1.75,35.37,2
Bets,0,0,0,0.5,98.75,2
Checks,0,0,0,0.25,9.0,2
Checks,0,1,0,0.25,20.0,2
Checks,0,1,0,2.75,7.25,2
Checks,0,0,0,2.75,29.05,2
Calls,0,0,1,2.25,17.5,2
Bets,0,0,0,1.75,10.37,2
Checks,0,1,0,4.0,262.36,1
Checks,0,0,0,4.0,17.95,1
Calls,0,0,1,1.5,53.88,1
Bets,0,0,0,0.5,29.0,1
Checks,0,0,0,0.5,55.32,1
Checks,0,1,0,0.5,42.23,1
Checks,0,0,0,0.25,43.35,2
Checks,0,1,0,0.25,29.7,2
Checks,0,1,0,5.75,41.05,2
Checks,0,0,0,5.75,26.45,2
Bets,0,0,0,2.25,57.93,2
Calls,0,0,1,3.25,17.25,2
Checks,0,0,0,1.75,22.6,2
Calls,0,1,1,2.25,22.1,2
Bets,0,1,0,1.75,18.77,2
Bets,0,1,0,10.0,14.45,1
Checks,0,0,0,10.0,57.85,1
Calls,0,1,1,13.0,54.85,1
Checks,0,1,0,0.25,41.3,2
Checks,0,0,0,0.25,43.65,2
Calls,0,0,1,4.25,39.1,2
Bets,0,0,0,1.75,52.45,2
Checks,0,0,0,0.5,20.0,2
Checks,0,1,0,0.5,44.95,2
Bets,0,0,0,1.5,43.95,2
Calls,0,0,1,2.0,51.6,2
Checks,0,2,0,0.75,19.95,3
Checks,0,0,0,0.75,46.3,3
Checks,0,1,0,0.75,51.6,3
Bets,0,0,0,6.25,9.2,2
Calls,0,0,1,13.25,35.55,2
Checks,0,1,0,4.25,26.9,2
Checks,0,0,0,4.25,52.0,2
Checks,0,1,0,0.25,24.59,2
Checks,0,0,0,0.25,56.7,2
Bets,0,0,0,10.75,13.32,2
Calls,0,0,1,16.75,45.42,2
Folds,0,0,1,7.75,20.35,3
Bets,0,0,0,5.25,45.05,3
Folds,1,0,1,7.75,60.91,2
Checks,0,0,0,9.25,15.100000000000001,2
Calls,0,1,1,11.75,12.600000000000001,2
Bets,0,1,0,9.25,53.91,2
Folds,0,0,1,13.0,92.46,1
Bets,0,0,0,7.5,46.81,1
Checks,0,0,0,0.5,50.97,2
Checks,0,1,0,0.5,62.92,2
Checks,0,1,0,0.25,95.48,2
Checks,0,0,0,0.25,64.12,2
Checks,0,0,0,0.5,50.22,2
Checks,0,1,0,0.5,64.32,2
Checks,0,1,0,1.75,75.32,2
Checks,0,0,0,1.75,91.67,2
Checks,0,0,0,0.25,49.47,2
Checks,0,1,0,0.25,65.52,2
Checks,0,1,0,7.25,91.23,2
Checks,0,0,0,7.25,62.22,2
Checks,0,0,0,1.25,65.0,2
Folds,0,1,1,3.25,65.0,2
Bets,0,1,0,1.25,93.57,2
Checks,0,1,0,6.75,69.07,2
Checks,0,0,0,6.75,93.72,2
Checks,0,0,0,2.5,29.0,2
Checks,0,1,0,2.5,35.29,2
Checks,0,0,0,13.75,37.78,2
All-In,0,1,1,28.25,0.5,2
Bets,0,1,0,13.75,6.75,2
Folds,0,1,2,65.53,6.75,2
Checks,0,0,0,0.25,18.0,2
Checks,0,1,0,0.25,74.28,2
Calls,0,1,1,6.0,107.37,3
Bets,0,1,0,3.75,46.07,3
Checks,0,0,0,3.75,21.49,3
Calls,0,2,1,8.25,19.24,3
Bets,0,1,0,2.25,98.0,2
Checks,0,0,0,2.25,68.96,2
Folds,0,1,1,3.25,68.96,2
