action,FOLD,CALL/CHECK,BETS/RAISE,pot,stack,active player
Calls,0,0,0,0,22.0,3
Raises,1,1,1,1.25,20.0,2
Calls,1,0,0,0,52.07,2
Folds,0,0,0,0,47.0,3
Checks,1,1,0,0.25,69.55,2
Checks,2,1,0,0.5,27.9,1
Calls,2,0,0,0,78.49,1
Folds,0,0,0,0,63.73,3
Folds,1,0,0,0,48.6,2
Folds,0,0,0,0,74.49,3
Folds,1,0,0,0,91.13,2
Calls,1,0,0,0,19.75,2
Checks,1,1,0,0.25,50.06,2
Folds,0,0,0,0,90.38,3
Folds,0,0,0,0,39.35,3
Raises,1,0,0,0,44.5,2
Folds,1,0,1,0.75,40.0,2
Calls,1,0,1,1.5,32.25,2
Calls,1,1,1,3.0,18.5,2
Raises,0,0,0,0,15.29,3
Folds,0,0,1,1.5,46.07,3
Folds,0,0,0,0,22.7,3
Calls,1,0,0,0,46.81,2
Folds,1,1,1,1.25,46.81,2
Raises,1,1,0,0.25,89.38,2
Raises,1,1,0,0.5,21.45,2
Calls,0,0,0,0,46.06,3
Folds,1,1,1,1.75,46.06,2
Folds,0,1,0,0.5,90.88,3
Raises,0,2,0,0.75,39.1,3
Calls,0,0,0,0,25.09,3
Folds,0,2,1,3.25,25.09,3
Calls,0,1,0,0.5,45.82,3
Calls,1,2,1,3.25,43.32,2
Raises,1,0,0,0,34.85,2
Folds,0,0,0,0,62.25,3
Folds,1,0,1,2.25,61.33,2
Folds,0,0,0,0,37.6,3
Folds,1,0,0,0,60.83,2
Folds,0,0,0,0,60.58,3
Checks,1,1,0,0.25,37.6,2
Calls,1,0,0,0,62.25,2
Folds,1,0,0,0,36.6,2
Folds,0,0,0,0,55.0,3
Folds,0,0,0,0,36.35,3
Checks,1,1,0,0.25,55.0,2
Calls,1,0,0,0,35.45,2
Checks,1,1,0,0.5,36.35,2
Folds,0,1,0,0.5,54.5,3
Calls,0,0,0,0,35.65,3
Folds,2,0,0,0,99.25,1
Folds,1,0,0,0,84.4,2
Folds,0,0,0,0,104.25,3
Raises,1,0,0,0,35.1,2
Folds,0,0,0,0,54.25,3
Folds,1,0,1,0.75,36.85,2
Folds,0,0,0,0,36.35,3
Checks,1,1,0,0.25,54.25,2
Calls,1,0,0,0,36.1,2
Checks,1,1,0,0.5,36.35,2
Folds,0,1,0,0.5,53.75,3
Calls,0,0,0,0,36.3,3
Raises,1,0,0,0,34.6,2
Folds,0,0,0,0,53.5,3
Calls,1,0,1,1.25,36.5,2
Folds,1,0,0,0,82.65,2
Folds,0,0,0,0,52.75,3
Folds,0,0,0,0,82.4,3
Checks,1,1,0,0.25,52.75,2
Calls,1,0,0,0,16.5,2
Folds,1,0,0,0,93.65,2
Folds,2,0,0,0,116.3,1
Folds,0,0,0,0,44.85,3
Checks,1,1,0,0.5,82.4,2
Folds,0,1,0,0.5,52.25,3
Calls,0,0,0,0,16.7,3
Raises,1,0,0,0,80.65,2
Folds,0,0,0,0,52.0,3
Calls,1,0,1,1.25,16.9,2
Folds,0,0,1,1.0,84.5,3
Raises,0,0,0,0,11.7,3
Calls,1,0,1,1.0,38.0,2
Folds,0,0,1,1.0,16.1,3
Folds,1,0,1,1.0,22.72,2
Raises,0,0,0,0,34.0,3
Raises,0,0,1,1.0,20.47,3
Raises,0,0,0,0,14.85,3
Calls,1,0,2,2.75,13.85,2
Folds,0,0,2,2.75,35.75,3
Folds,0,0,0,0,25.87,3
Folds,1,0,1,0.75,12.35,2
Raises,1,0,0,0,34.5,2
Calls,1,0,0,0,11.6,2
Checks,1,1,0,0.25,25.87,2
Folds,0,0,0,0,35.75,3
Calls,0,0,1,1.0,24.62,3
Raises,0,0,0,0,11.3,3
Calls,0,1,1,1.75,35.25,3
Checks,1,1,0,0.25,14.17,2
Calls,1,0,0,0,47.26,2
Folds,0,0,0,0,22.15,3
Folds,1,0,0,0,65.45,2
Folds,0,0,0,0,58.78,3
Folds,0,0,0,0,52.1,3
Folds,1,0,0,0,75.42,2
Checks,1,1,0,0.25,52.1,2
Folds,0,0,0,0,75.17,3
Calls,1,0,0,0,14.13,2
Folds,0,0,1,1.5,53.45,3
Raises,1,0,1,1.5,55.17,2
Raises,0,0,0,0,11.38,3
All-In,1,0,2,21.5,0.0,2
Folds,0,0,0,0,29.5,3
Folds,1,0,0,0,27.35,2
Folds,2,0,0,0,19.25,1
Folds,1,0,1,1.75,40.77,2
Raises,0,0,0,0,51.45,3
Folds,0,0,1,1.75,87.0,3
Checks,0,2,0,0.75,52.75,3
Calls,0,0,0,0,42.1,3
Calls,0,1,0,0.5,9.53,3
Raises,0,1,0,0.5,50.5,3
Calls,0,1,1,2.25,42.7,3
Calls,0,0,0,0,8.03,3
Calls,0,2,1,3.75,6.529999999999999,3
Checks,2,1,0,0.5,30.18,1
Folds,0,0,0,0,17.15,3
Calls,2,0,0,0,42.94,1
Folds,1,0,0,0,24.65,2
Folds,0,0,0,0,43.89,3
Calls,1,0,0,0,29.43,2
Checks,1,1,0,0.25,24.65,2
Raises,1,0,0,0,50.95,2
Folds,0,0,0,0,24.75,3
Folds,1,1,1,3.0,93.79,2
Calls,1,0,1,1.5,17.9,2
Calls,0,1,0,0.5,67.79,3
Checks,0,2,0,0.75,14.2,3
Calls,0,0,0,0,7.699999999999999,3
Calls,0,0,0,0,75.44,3
Checks,0,2,0,0.75,25.0,3
Calls,0,1,0,0.5,13.45,3
Folds,0,0,0,0,24.5,3
Folds,1,0,0,0,58.93,2
Folds,0,0,0,0,65.92,3
Raises,0,0,0,0,29.55,3
Folds,1,0,1,1.0,59.07,2
Folds,0,0,1,1.0,17.25,3
Calls,2,0,0,0,7.09,1
Checks,2,1,0,0.5,47.25,1
Folds,0,0,0,0,34.54,3
Folds,1,0,0,0,178.37,2
Checks,0,2,0,0.75,48.67,3
Calls,0,0,0,0,13.0,3
Calls,0,1,0,0.5,34.97,3
Raises,0,1,0,0.5,17.2,3
Calls,0,0,0,0,48.26,3
Calls,0,3,1,3.0,47.76,3
Calls,0,2,1,2.5,60.05,3
Calls,0,1,1,1.5,94.74,3
Calls,1,0,0,0,49.37,2
Folds,1,1,1,1.75,49.37,2
Raises,1,1,0,0.25,11.5,2
Folds,0,0,0,0,34.72,3
Calls,1,0,0,0,37.3,2
Folds,0,0,0,0,51.0,3
Folds,1,1,0,0.5,125.33,2
Checks,2,1,0,0.5,103.13,1
Checks,2,1,0,0.5,53.95,1
Folds,1,1,0,0.5,21.4,2
Calls,1,0,0,0,79.37,2
Folds,0,0,0,0,22.15,3
Folds,1,0,0,0,124.41,2
Raises,2,0,0,0,49.42,1
Folds,0,0,0,0,38.56,3
Folds,2,0,1,1.5,44.4,1
Folds,1,0,0,0,110.1,2
Folds,0,0,0,0,35.67,3
Calls,2,0,0,0,26.08,1
Checks,2,1,0,0.5,24.64,1
Folds,1,0,0,0,69.5,2
Folds,0,0,0,0,15.7,3
Folds,0,0,1,1.75,129.56,3
Raises,0,0,0,0,67.5,3
Folds,1,0,1,1.75,15.7,2
Folds,0,0,0,0,129.31,3
Folds,1,0,1,1.25,70.0,2
Raises,1,0,0,0,13.95,2
Checks,1,1,0,0.5,129.31,2
Folds,0,1,0,0.5,69.5,3
Calls,0,0,0,0,15.2,3
Folds,1,0,0,0,127.81,2
Folds,0,0,0,0,69.25,3
Raises,0,0,0,0,126.06,3
Folds,1,0,1,1.5,69.25,2
Folds,0,0,1,1.5,17.55,3
Raises,0,0,1,1.75,95.2,3
Raises,0,0,0,0,66.75,3
Calls,1,0,2,7.25,62.75,2
Folds,0,0,2,7.25,16.8,3
Folds,0,0,0,0,106.35,3
Checks,1,1,0,0.25,62.75,2
Calls,1,0,0,0,16.05,2
Folds,1,0,0,0,62.25,2
Folds,0,0,0,0,16.75,3
Folds,1,0,0,0,106.6,2
Folds,0,0,0,0,62.0,3
Raises,1,1,0,0.5,49.75,2
Folds,0,0,0,0,67.97,3
Calls,1,0,0,0,33.28,2
Calls,2,1,1,2.5,31.78,1
Folds,1,1,1,2.5,90.93,2
Calls,0,1,0,0.5,119.74,3
Checks,0,2,0,0.75,45.9,3
Calls,0,0,0,0,15.670000000000002,3
Folds,0,0,0,0,45.15,3
Folds,1,0,0,0,33.62,2
Calls,0,1,0,0.5,122.94,3
Checks,0,2,0,0.75,45.15,3
Calls,0,0,0,0,32.87,3
Raises,0,0,0,0,114.94,3
Folds,0,0,1,1.75,44.65,3
Folds,1,0,1,1.75,39.72,2
Checks,1,1,0,0.5,117.44,2
Calls,0,0,0,0,43.9,3
Folds,0,1,0,0.5,39.22,3
Calls,1,0,0,0,119.04,2
Checks,1,1,0,0.25,42.65,2
Folds,0,0,0,0,38.97,3
Raises,0,0,0,0,117.04,3
Folds,0,0,1,1.75,43.1,3
Folds,1,0,1,1.75,38.97,2
Calls,1,0,1,1.25,118.54,2
Folds,0,0,0,0,42.85,3
Raises,1,0,0,0,37.22,2
Calls,1,0,0,0,127.14,2
Calls,1,1,1,1.25,126.14,2
Raises,1,1,0,0.25,19.0,2
Folds,0,0,0,0,27.67,3
Raises,0,0,0,0,124.14,3
Calls,0,0,1,1.75,19.85,3
Folds,0,1,1,3.25,47.67,3
Checks,1,1,0,0.25,127.94,2
Folds,0,0,0,0,19.6,3
Calls,1,0,0,0,46.92,2
Calls,0,1,0,0.5,127.19,3
Checks,0,2,0,0.75,19.6,3
Calls,0,0,0,0,47.12,3
Folds,1,0,0,0,70.4,2
Folds,0,0,0,0,105.55,3
Folds,1,0,0,0,51.85,2
Folds,0,0,0,0,70.15,3
Calls,0,0,0,0,51.1,3
Checks,1,1,0,0.5,70.15,2
Folds,0,1,0,0.5,105.8,3
Folds,1,0,0,0,91.15,2
Folds,0,0,0,0,148.67,3
Raises,0,0,0,0,89.4,3
Folds,0,0,1,1.75,39.5,3
Folds,1,0,1,1.75,148.67,2
Folds,0,0,0,0,39.25,3
Folds,1,0,0,0,148.17,2
Folds,0,0,1,1.75,92.15,3
Folds,1,0,1,1.75,39.25,2
Raises,0,0,0,0,146.17,3
Folds,0,0,0,0,91.9,3
Calls,1,0,0,0,38.5,2
Checks,1,1,0,0.25,148.67,2
Raises,0,1,0,0.5,128.57,3
Calls,1,1,2,8.25,124.07,2
Folds,0,1,1,2.25,20.3,3
Calls,0,0,0,0,27.04,3
Raises,1,1,1,2.25,21.04,2
Checks,1,1,0,0.5,91.9,2
Calls,0,0,0,0,38.7,3
Folds,0,1,0,0.5,148.17,3
Raises,0,0,0,0,122.07,3
Folds,0,0,1,1.75,19.8,3
Calls,1,0,1,1.75,32.64,2
Calls,0,1,1,2.25,124.17,3
Calls,0,0,0,0,19.05,3
Calls,0,2,1,3.75,17.55,3
Raises,0,1,0,0.5,30.39,3
Folds,1,0,0,0,91.4,2
Folds,0,0,0,0,147.92,3
Raises,0,1,0,0.5,116.92,3
Calls,0,1,1,3.75,23.9,3
Calls,0,0,0,0,29.14,3
Calls,0,2,1,6.75,26.14,3
Raises,0,0,0,0,114.92,3
Folds,0,0,1,1.75,33.4,3
Folds,1,0,1,1.75,46.14,2
Raises,1,1,0,0.25,116.42,2
Folds,0,0,0,0,33.15,3
Calls,1,0,0,0,45.39,2
Calls,1,1,1,1.25,44.39,2
Folds,0,1,0,0.5,103.92,3
Raises,1,1,0,0.5,31.9,2
Calls,0,0,0,0,57.29,3
Calls,1,1,1,1.75,56.04,2
Folds,0,0,0,0,103.67,3
Calls,1,0,0,0,34.75,2
Checks,1,1,0,0.25,56.04,2
Raises,1,1,0,0.25,102.67,2
Folds,0,0,0,0,34.5,3
Calls,1,0,0,0,56.24,2
Calls,1,1,1,1.25,55.24,2
Raises,0,0,0,0,26.98,3
Folds,0,1,1,2.75,20.0,3
Calls,0,0,1,1.5,51.75,3
Checks,1,1,0,0.25,30.33,2
Calls,1,0,0,0,19.25,2
Folds,0,0,0,0,51.5,3
Checks,1,1,0,0.25,20.0,2
Folds,0,0,0,0,20.45,3
Calls,1,0,0,0,19.25,2
Calls,1,0,0,0,20.2,2
Checks,1,1,0,0.25,20.45,2
Folds,0,0,0,0,19.0,3
Checks,0,2,0,0.75,29.85,3
Calls,0,0,0,0,78.51,3
Calls,0,1,0,0.5,93.2,3
Folds,1,0,0,0,39.35,2
Folds,0,0,0,0,92.95,3
Folds,0,0,0,0,39.1,3
Raises,1,0,0,0,78.96,2
Folds,1,0,1,1.25,92.95,2
Checks,1,1,0,0.25,39.1,2
Folds,0,0,0,0,80.71,3
Calls,1,0,0,0,92.2,2
Folds,2,0,0,0,52.6,1
Folds,1,0,0,0,131.74,2
Folds,0,0,0,0,26.7,3
Raises,1,0,1,1.25,51.25,2
Raises,1,0,0,0,129.99,2
Calls,1,0,2,6.25,125.99000000000001,2
Folds,0,0,0,0,116.18,3
Raises,0,0,0,0,62.25,3
Folds,0,0,1,1.75,19.85,3
Folds,1,0,1,1.75,65.63,2
Checks,1,1,0,0.5,64.75,2
Calls,0,0,0,0,19.1,3
Folds,0,1,0,0.5,65.13,3
Folds,0,0,0,0,62.35,3
Folds,1,0,0,0,51.4,2
Folds,2,0,0,0,37.0,1
Folds,0,0,0,0,72.75,3
Folds,1,0,1,1.0,38.2,2
Raises,1,0,0,0,160.18,2
Raises,0,2,0,0.75,70.25,3
Calls,0,1,0,0.5,37.45,3
Folds,0,3,1,5.75,37.45,3
Calls,0,0,0,0,161.18,3
Calls,0,2,1,3.25,158.68,3
Folds,0,0,0,0,47.0,3
Folds,2,0,0,0,49.25,1
Folds,1,0,0,0,86.3,2
Folds,0,0,0,0,106.2,3
Folds,1,0,0,0,38.08,2
Folds,0,0,0,0,83.75,3
Folds,1,0,0,0,81.5,2
Calls,1,0,0,0,10.0,2
Folds,1,1,1,1.25,10.0,2
Folds,0,0,0,0,80.5,3
Raises,1,1,0,0.25,19.0,2
Raises,0,1,0,0.25,9.25,3
Calls,0,0,0,0,20.25,3
Calls,0,1,1,0.75,19.75,3
Checks,1,1,0,0.5,100.0,2
Folds,0,1,0,0.5,14.25,3
Calls,0,0,0,0,15.0,3
Folds,1,1,0,0.5,99.35,2
Calls,0,0,0,0,99.8,3
Folds,0,1,0,0.5,22.5,3
Checks,2,1,0,0.5,38.56,1
Calls,0,1,1,3.25,141.06,3
Calls,0,0,1,1.75,22.5,3
Raises,0,0,0,0,81.65,3
Folds,0,0,0,0,153.21,3
Calls,1,0,0,0,12.75,2
Checks,1,1,0,0.25,35.32,2
Folds,0,1,1,2.75,91.36,3
Raises,0,0,0,0,135.16,3
Calls,0,0,1,1.5,16.88,3
Checks,1,2,0,0.5,101.18,2
Calls,1,1,0,0,128.89,2
Folds,0,0,0,0,46.02,3
Checks,1,0,0,0,20.0,2
Folds,1,0,0,0,46.08,2
Folds,0,0,0,0,156.0,3
Folds,0,0,0,0,45.83,3
Raises,1,0,0,0,101.8,2
Calls,1,0,1,1.25,155.0,2
Checks,0,2,0,0.75,45.83,3
Calls,0,0,0,0,110.65,3
Calls,0,1,0,0.5,146.75,3
Calls,1,0,0,0,41.58,2
Folds,1,1,1,1.25,41.58,2
Raises,1,1,0,0.25,109.65,2
Folds,0,0,0,0,151.1,3
Folds,0,0,0,0,41.33,3
Folds,1,0,0,0,111.15,2
Folds,0,0,0,0,41.33,3
Folds,1,0,0,0,151.35,2
Raises,0,1,0,0.5,14.149999999999999,3
Calls,2,1,2,6.5,12.149999999999999,1
Folds,0,1,2,6.5,60.35,3
Raises,0,1,1,2.5,86.72,3
Calls,0,0,0,0,27.65,3
Folds,1,1,2,6.5,27.65,2
Folds,0,1,0,0.5,101.8,3
Checks,1,1,0,0.5,13.1,2
Calls,0,0,0,0,46.77,3
Folds,0,0,0,0,92.9,3
Raises,1,0,0,0,66.2,2
Calls,1,0,1,2.25,118.2,2
Calls,1,0,1,1.75,91.4,2
Folds,0,0,0,0,70.7,3
Raises,1,0,0,0,115.95,2
Folds,0,0,1,2.0,96.95,3
Folds,1,0,1,2.0,70.7,2
Raises,0,0,0,0,111.2,3
Checks,1,1,0,0.5,45.5,2
Calls,0,0,0,0,18.8,3
Folds,0,1,0,0.5,32.95,3
Calls,1,0,0,0,51.85,2
Folds,0,0,0,0,63.12,3
Checks,1,1,0,0.25,27.53,2
Calls,0,0,0,0,52.05,3
Checks,0,2,0,0.75,63.12,3
Calls,0,1,0,0.5,26.78,3
Folds,1,0,0,0,62.62,2
Folds,0,0,0,0,27.98,3
Calls,1,0,0,0,52.05,2
Folds,0,0,0,0,62.37,3
Checks,1,1,0,0.25,27.98,2
Raises,0,0,0,0,51.75,3
Calls,1,0,1,1.0,61.87,2
Folds,0,0,1,1.0,27.48,3
Calls,0,0,1,1.25,133.6,3
Raises,0,0,0,0,39.25,3
Raises,0,0,0,0,54.9,3
Folds,0,1,1,2.75,35.8,3
Calls,0,0,1,1.5,10.13,3
Checks,0,2,0,0.75,19.45,3
Calls,0,1,0,0.5,49.45,3
Calls,0,0,0,0,102.0,3
Folds,1,0,0,0,250.67,2
Folds,0,0,0,0,19.25,3
Calls,0,0,1,1.0,18.2,3
Raises,0,0,0,0,48.2,3
Folds,0,1,1,1.75,103.45,3
Calls,0,0,0,0,17.45,3
Checks,1,1,0,0.5,50.6,2
Folds,0,1,0,0.5,102.95,3
Checks,1,1,0,0.25,17.45,2
Calls,1,0,0,0,51.05,2
Folds,0,0,0,0,102.7,3
Calls,1,0,0,0,16.7,2
Folds,0,0,0,0,51.75,3
Checks,1,1,0,0.25,102.7,2
Raises,0,0,0,0,57.42,3
Folds,0,1,1,3.75,52.24,3
Calls,0,0,1,2.0,5.11,3
Calls,1,0,1,1.75,12.2,2
Folds,0,0,1,1.75,18.5,3
Raises,0,0,0,0,71.85,3
Calls,1,0,0,0,25.3,2
Calls,2,1,1,2.5,23.8,1
Folds,0,0,0,0,43.65,3
Raises,1,1,0,0.5,142.8,2
Folds,1,1,1,2.5,20.95,2
Calls,0,1,0,0.5,6.95,3
Calls,0,0,0,0,17.75,3
Checks,0,2,0,0.75,79.5,3
Folds,0,0,1,1.0,44.0,3
Raises,0,0,0,0,45.45,3
Calls,1,0,1,1.0,16.3,2
Calls,1,0,0,0,19.15,2
Folds,0,0,0,0,9.45,3
Checks,1,1,0,0.25,101.1,2
Calls,0,0,0,0,18.4,3
Checks,1,1,0,0.5,9.45,2
Folds,0,1,0,0.5,101.55,3
Checks,1,1,0,0.25,19.6,2
Calls,1,0,0,0,8.7,2
Folds,0,0,0,0,101.3,3
Calls,1,0,0,0,93.05,2
Folds,0,0,0,0,25.8,3
Checks,1,1,0,0.25,100.0,2
Folds,0,1,0,0.5,20.5,3
Calls,0,0,0,0,7.45,3
Checks,1,1,0,0.5,101.3,2
Calls,0,0,0,0,19.75,3
Checks,1,1,0,0.5,4.7,2
Folds,0,1,0,0.5,104.5,3
Calls,1,0,1,1.0,21.35,2
Folds,0,0,1,1.0,3.2,3
Raises,0,0,0,0,103.25,3
Folds,2,0,1,1.5,122.72,1
Folds,0,0,0,0,32.47,3
Raises,1,0,0,0,98.5,2
Folds,1,0,1,1.5,99.25,2
Raises,1,1,0,0.5,47.46,2
Folds,1,1,1,1.5,67.6,2
Calls,1,0,0,0,147.09,2
Calls,2,1,1,1.5,146.59,1
Folds,0,0,0,0,28.05,3
Folds,1,0,2,5.5,73.42,2
Folds,0,0,2,5.5,164.93,3
Raises,0,0,1,1.5,34.35,3
Raises,0,0,0,0,46.7,3
Folds,2,0,2,5.5,46.7,1
Folds,1,0,0,0,34.04,2
Folds,2,0,0,0,49.25,1
Folds,0,0,0,0,49.92,3
Calls,0,0,0,0,29.7,3
Checks,2,1,0,0.5,56.77,1
Folds,1,1,0,0.5,97.05,2
Folds,0,1,0,0.5,49.25,3
Folds,1,0,1,1.25,30.4,2
Raises,1,0,0,0,55.22,2
Folds,0,0,0,0,49.25,3
Folds,0,0,0,0,42.7,3
Checks,1,1,0,0.25,142.31,2
Calls,1,0,0,0,18.75,2
Folds,1,0,0,0,30.75,2
Folds,0,0,0,0,36.75,3
Folds,0,0,1,2.0,44.5,3
Folds,1,0,1,2.0,50.15,2
Raises,0,0,0,0,178.31,3
Folds,0,0,0,0,44.25,3
Calls,1,0,0,0,49.4,2
Raises,1,1,1,1.75,43.4,2
Raises,1,1,0,0.25,179.56,2
Calls,1,1,2,7.75,175.06,2
Calls,0,1,0,0.5,52.32,3
Checks,1,2,0,1.0,99.1,2
Folds,0,2,0,1.0,22.0,3
Calls,0,0,0,0,107.2,3
Folds,1,0,1,1.5,49.25,2
Raises,0,0,0,0,30.0,3
Folds,0,0,1,1.5,41.85,3
Folds,0,0,1,1.0,48.75,3
Raises,1,0,1,1.0,29.5,2
Raises,0,0,0,0,40.6,3
Calls,1,0,2,3.75,38.35,2
Folds,0,0,0,0,48.5,3
Folds,1,0,0,0,35.45,2
Folds,0,0,0,0,177.8,3
Folds,1,0,0,0,51.81,2
Folds,1,0,1,1.5,48.5,2
Raises,0,0,0,0,33.7,3
Folds,0,0,1,1.5,38.6,3
Folds,1,0,0,0,48.0,2
Folds,0,0,0,0,38.35,3
Raises,0,0,0,0,46.0,3
Folds,0,0,1,1.75,36.2,3
Calls,1,0,1,1.75,37.1,2
Folds,1,0,0,0,30.75,2
Folds,0,0,0,0,59.25,3
Calls,1,0,0,0,48.63,2
Folds,0,0,0,0,143.35,3
Checks,1,1,0,0.25,20.0,2
Raises,0,0,0,0,48.78,3
Folds,0,1,1,1.75,143.35,3
Calls,0,0,1,1.0,18.25,3
Folds,1,0,1,1.75,30.5,2
Raises,0,0,0,0,74.91,3
Folds,0,0,1,1.75,50.25,3
Calls,0,0,0,0,29.75,3
Checks,0,1,0,0.25,50.0,3
Folds,0,0,0,0,78.15,3
Folds,1,0,0,0,82.76,2
Folds,1,0,1,2.5,78.15,2
Folds,0,0,1,2.5,49.75,3
Raises,0,0,0,0,80.26,3
Checks,1,1,0,0.25,51.63,2
Calls,1,0,0,0,142.6,2
Folds,0,0,0,0,17.5,3
Calls,1,0,0,0,51.83,2
Folds,0,0,0,0,142.35,3
Checks,1,1,0,0.25,17.5,2
Calls,0,0,0,0,52.03,3
Checks,1,1,0,0.5,142.35,2
Folds,0,1,0,0.5,17.0,3
Calls,0,1,1,1.25,52.73,3
Raises,0,1,0,0.5,141.1,3
Calls,0,0,0,0,16.25,3
Calls,0,2,1,1.75,15.75,3
Calls,0,1,0,0.5,55.28,3
Calls,0,0,0,0,139.85,3
Checks,0,2,0,0.75,15.75,3
Calls,0,0,0,0,58.73,3
Checks,0,2,0,0.75,138.35,3
Calls,0,1,0,0.5,13.5,3
Checks,1,1,0,0.25,54.23,2
Calls,1,0,0,0,137.6,2
Folds,0,0,0,0,18.75,3
Calls,0,1,0,0.5,50.98,3
Calls,0,0,0,0,140.05,3
Checks,0,2,0,0.75,18.75,3
Calls,0,1,0,0.5,67.15,3
Calls,0,0,0,0,15.1,3
Checks,0,2,0,0.75,66.05,3
Folds,0,0,0,0,52.18,3
Checks,1,1,0,0.25,140.05,2
Calls,1,0,0,0,18.0,2
Folds,1,0,0,0,122.3,2
Folds,0,0,0,0,34.25,3
Folds,0,0,0,0,68.35,3
Folds,1,0,0,0,65.55,2
Calls,1,0,0,0,52.18,2
Folds,0,0,0,0,122.05,3
Checks,1,1,0,0.25,34.25,2
Checks,1,1,0,0.25,51.85,2
Calls,1,0,0,0,15.1,2
Folds,0,0,0,0,65.3,3
Calls,0,0,0,0,54.63,3
Checks,0,2,0,0.75,122.05,3
