action,FOLD,CALL/CHECK,BETS/RAISE,pot,stack,active player
Raises,0,1,1,5.25,71.52,2
Checks,0,1,0,3.75,65.02,2
Checks,0,0,0,3.75,153.08,2
Bets,0,1,0,0.25,155.38,2
Checks,0,0,0,0.25,65.52,2
Folds,0,1,1,0.75,65.52,2
Bets,0,1,0,1.75,97.0,2
Checks,0,0,0,1.75,155.83,2
Folds,0,1,1,3.75,155.83,2
Checks,0,1,0,8.25,97.15,2
Checks,0,0,0,8.25,151.08,2
Checks,0,1,0,0.25,146.33,2
Checks,0,0,0,0.25,109.4,2
Checks,0,1,0,1.75,107.65,2
Checks,0,0,0,1.75,146.43,2
Checks,0,1,0,2.25,144.68,2
Checks,0,0,0,2.25,108.8,2
Checks,0,1,0,2.25,110.65,2
Checks,0,0,0,2.25,142.68,2
Bets,0,1,0,3.75,107.5,2
Checks,0,0,0,3.75,140.18,2
Folds,0,1,1,7.75,140.18,2
Checks,0,1,0,2.25,138.43,2
Checks,0,0,0,2.25,114.55,2
Folds,0,0,1,5.25,117.45,2
Bets,0,0,0,2.25,132.18,2
Bets,0,1,0,0.25,115.95,2
Checks,0,0,0,0.25,138.03,2
Folds,0,1,1,0.75,138.03,2
Bets,0,1,0,2.25,135.78,2
Checks,0,0,0,2.25,116.15,2
Calls,0,1,1,2.75,115.65,2
Checks,0,1,0,2.25,130.53,2
Checks,0,0,0,2.25,121.4,2
Bets,0,1,0,0.25,124.35,2
Checks,0,0,0,0.25,128.78,2
Folds,0,1,1,0.75,128.78,2
Bets,0,1,0,2.25,124.03,2
Checks,0,0,0,2.25,124.55,2
Folds,0,1,1,5.25,124.55,2
Bets,0,1,0,1.75,121.05,2
Checks,0,0,0,1.75,128.88,2
Folds,0,1,1,3.75,128.88,2
Bets,0,1,0,0.25,124.7,2
Checks,0,0,0,0.25,128.13,2
Folds,0,1,1,0.75,128.13,2
Checks,0,1,0,2.25,126.38,2
Checks,0,0,0,2.25,124.9,2
Checks,0,1,0,6.75,120.9,2
Checks,0,0,0,6.75,125.72999999999999,2
Checks,0,1,0,2.25,131.13,2
Checks,0,0,0,2.25,119.65,2
Bets,0,1,0,3.75,113.4,2
Checks,0,0,0,3.75,132.73,2
Calls,0,1,1,6.75,129.73,2
Checks,0,1,0,3.75,110.65,2
Checks,0,0,0,3.75,137.98,2
Bets,0,1,0,2.25,133.23,2
Checks,0,0,0,2.25,113.7,2
Folds,0,1,1,5.25,113.7,2
Bets,0,1,0,1.75,111.7,2
Checks,0,0,0,1.75,138.08,2
Calls,0,1,1,2.25,137.58,2
Folds,0,0,1,12.25,132.83,2
Bets,0,0,0,8.25,106.8,2
Bets,0,1,0,3.75,113.85,2
Checks,0,0,0,3.75,130.83,2
Folds,0,1,1,6.75,130.83,2
Checks,0,1,0,3.75,118.4,2
Checks,0,0,0,3.75,129.08,2
Bets,0,1,0,1.75,115.4,2
Checks,0,0,0,1.75,131.88,2
Folds,0,1,1,3.75,131.88,2
Calls,0,0,1,5.75,127.13,2
Bets,0,0,0,3.25,115.55,2
Calls,0,0,1,5.25,119.35,2
Bets,0,0,0,2.25,122.88,2
Folds,0,0,1,19.25,141.13,2
Bets,0,0,0,9.25,89.6,2
Folds,0,0,1,5.25,107.35,2
Bets,0,0,0,2.25,136.88,2
Checks,0,1,0,2.25,140.23,2
Checks,0,0,0,2.25,106.85,2
Bets,0,1,0,3.25,96.1,2
Checks,0,0,0,3.25,146.48,2
Folds,0,1,1,6.25,146.48,2
Bets,0,1,0,2.25,141.73,2
Checks,0,0,0,2.25,101.65,2
Calls,0,1,1,5.25,98.65,2
Folds,0,0,1,10.25,145.28,2
Bets,0,0,0,8.25,92.65,2
Checks,0,1,0,2.25,144.03,2
Checks,0,0,0,2.25,101.45,2
Checks,0,1,0,2.25,142.03,2
Checks,0,0,0,2.25,103.3,2
Bets,0,1,0,2.25,99.55,2
Checks,0,0,0,2.25,144.53,2
Calls,0,1,1,3.25,143.53,2
Checks,0,1,0,2.25,144.16,2
Checks,0,0,0,2.25,100.67,2
Bets,0,1,0,3.75,96.52,2
Checks,0,0,0,3.75,142.16,2
Calls,0,1,1,8.25,137.66,2
Checks,0,1,0,2.25,132.16,2
Checks,0,0,0,2.25,112.02,2
Bets,0,1,0,3.75,107.52,2
Checks,0,0,0,3.75,133.01,2
Calls,0,1,1,5.75,131.01,2
Checks,0,1,0,0.25,125.01,2
Checks,0,0,0,0.25,120.52,2
Checks,0,1,0,3.75,118.97,2
Checks,0,0,0,3.75,123.01,2
Bets,0,1,0,3.75,110.47,2
Checks,0,0,0,3.75,129.01,2
Calls,0,1,1,5.75,127.00999999999999,2
Bets,0,1,0,3.75,107.22,2
Checks,0,0,0,3.75,133.36,2
Calls,0,1,1,4.25,132.86,2
Calls,0,0,1,10.25,123.61000000000001,2
Bets,0,0,0,7.25,107.52,2
Bets,0,1,0,3.75,109.52,2
Checks,0,0,0,3.75,127.61000000000001,2
Calls,0,1,1,6.75,124.61000000000001,2
Checks,0,1,0,0.25,123.86,2
Checks,0,0,0,0.25,119.27,2
Bets,0,1,0,3.75,114.27,2
Checks,0,0,0,3.75,122.81,2
Calls,0,1,1,6.25,120.31,2
Checks,0,1,0,2.25,100.56,2
Checks,0,0,0,2.25,140.02,2
Folds,0,0,1,1.25,138.77,2
Bets,0,0,0,0.25,102.61,2
Checks,0,1,0,2.25,102.81,2
Checks,0,0,0,2.25,137.52,2
Checks,0,1,0,0.25,136.77,2
Checks,0,0,0,0.25,105.41,2
Bets,0,1,0,3.75,129.77,2
Checks,0,0,0,3.75,104.31,2
Calls,0,1,1,8.25,99.81,2
Bets,0,1,0,1.75,145.67,2
Checks,0,0,0,1.75,92.41,2
Folds,0,1,1,3.75,92.41,2
Checks,0,1,0,3.75,148.07,2
Checks,0,0,0,3.75,89.91,2
Bets,0,1,0,0.25,151.67,2
Checks,0,0,0,0.25,88.21,2
Folds,0,1,1,0.75,88.21,2
Checks,0,1,0,2.25,86.46,2
Checks,0,0,0,2.25,151.87,2
Checks,0,1,0,2.25,84.71,2
Checks,0,0,0,2.25,153.32,2
Checks,0,1,0,1.25,152.07,2
Checks,0,0,0,1.25,86.81,2
Checks,0,1,0,2.25,86.96,2
Checks,0,0,0,2.25,150.82,2
Bets,0,1,0,3.75,145.32,2
Checks,0,0,0,3.75,87.81,2
Folds,0,1,1,6.75,87.81,2
Checks,0,1,0,1.75,49.71,2
Checks,0,0,0,1.75,179.72,2
Folds,0,0,1,14.25,51.31,2
Bets,0,0,0,6.75,165.22,2
Bets,0,1,0,2.25,175.12,2
Calls,0,1,2,11.25,172.12,2
Checks,0,0,0,2.25,50.06,2
Raises,0,1,1,5.25,44.06,2
Folds,0,0,0,1.75,171.12,2
Bets,0,1,0,3.75,55.46,2
Checks,0,0,0,3.75,168.62,2
Folds,0,1,1,5.75,168.62,2
Bets,0,1,0,3.75,54.26,2
Checks,0,0,0,3.75,167.12,2
Calls,0,1,1,8.25,162.62,2
Checks,0,1,0,2.25,167.37,2
Checks,0,0,0,2.25,59.51,2
Bets,0,1,0,5.75,54.86,2
Checks,0,0,0,5.75,164.37,2
Folds,0,1,1,9.75,164.37,2
Bets,0,1,0,1.75,61.31,2
Checks,0,0,0,1.75,163.62,2
Calls,0,1,1,3.75,161.62,2
Bets,0,1,0,0.25,55.81,2
Checks,0,0,0,0.25,171.62,2
Folds,0,1,1,0.75,171.62,2
Checks,0,1,0,2.25,169.87,2
Checks,0,0,0,2.25,56.01,2
Bets,0,1,0,1.25,57.41,2
Checks,0,0,0,1.25,167.12,2
Calls,0,1,1,3.25,165.12,2
Bets,0,1,0,0.25,77.41,2
Checks,0,0,0,0.25,149.12,2
Folds,0,1,1,0.75,149.12,2
Checks,0,1,0,2.25,147.37,2
Checks,0,0,0,2.25,77.61,2
Calls,0,0,1,14.25,60.81,2
Bets,0,0,0,6.75,143.17,2
Bets,0,1,0,1.75,54.81,2
Checks,0,0,0,1.75,166.67,2
Calls,0,1,1,3.75,164.67,2
Folds,0,0,1,10.25,159.92,2
Bets,0,0,0,8.25,54.76,2
Bets,0,1,0,2.25,152.42,2
Calls,0,1,2,13.25,147.42,2
Checks,0,0,0,2.25,66.61,2
Raises,0,1,1,5.25,58.61,2
Checks,0,1,0,2.25,85.36,2
Checks,0,0,0,2.25,136.17,2
Checks,0,1,0,2.25,136.12,2
Checks,0,0,0,2.25,84.11,2
Checks,0,1,0,6.75,95.01,2
Checks,0,0,0,6.75,119.97,2
Checks,0,1,0,0.25,103.26,2
Checks,0,0,0,0.25,117.72,2
Checks,0,1,0,2.25,115.97,2
Checks,0,0,0,2.25,102.96,2
Calls,0,0,1,5.25,99.64,2
Bets,0,0,0,2.25,113.14,2
Bets,0,1,0,2.25,85.44,2
Checks,0,0,0,2.25,129.24,2
Calls,0,1,1,5.25,126.24000000000001,2
Checks,0,1,0,2.25,124.49,2
Checks,0,0,0,2.25,92.74,2
Checks,0,1,0,2.25,94.59,2
Checks,0,0,0,2.25,122.49,2
Bets,0,1,0,1.75,117.99,2
Checks,0,0,0,1.75,96.44,2
Calls,0,1,1,4.75,93.44,2
Bets,0,1,0,3.75,105.99,2
Checks,0,0,0,3.75,105.79,2
Calls,0,1,1,6.75,102.79,2
Bets,0,1,0,2.25,90.74,2
Checks,0,0,0,2.25,120.99,2
Folds,0,1,1,5.25,120.99,2
Bets,0,1,0,1.75,91.84,2
Checks,0,0,0,1.75,120.24,2
Calls,0,1,1,4.75,117.24,2
Bets,0,1,0,3.75,100.59,2
Checks,0,0,0,3.75,108.99,2
Calls,0,1,1,6.75,105.99,2
Checks,0,1,0,2.25,104.49,2
Checks,0,0,0,2.25,109.09,2
Checks,0,1,0,0.25,111.19,2
Checks,0,0,0,0.25,104.24,2
Checks,0,1,0,2.25,102.49,2
Checks,0,0,0,2.25,110.89,2
Bets,0,1,0,1.75,110.24,2
Checks,0,0,0,1.75,101.49,2
Folds,0,1,1,3.75,101.49,2
Bets,0,1,0,0.25,142.64,2
Checks,0,0,0,0.25,65.24,2
Folds,0,1,1,1.25,65.24,2
Checks,0,1,0,0.25,145.09,2
Checks,0,0,0,0.25,63.74,2
Bets,0,1,0,2.25,59.94,2
Checks,0,0,0,2.25,143.84,2
Folds,0,1,1,5.25,143.84,2
Checks,0,1,0,6.75,139.84,2
Checks,0,0,0,6.75,62.290000000000006,2
Checks,0,1,0,6.75,145.34,2
Checks,0,0,0,6.75,56.29,2
Checks,0,1,0,2.25,50.79,2
Checks,0,0,0,2.25,154.84,2
Bets,0,1,0,3.75,150.24,2
Checks,0,0,0,3.75,51.64,2
Folds,0,1,1,5.85,51.64,2
Bets,0,1,0,2.25,46.89,2
Checks,0,0,0,2.25,155.39,2
Folds,0,1,1,5.25,155.39,2
Bets,0,1,0,2.25,48.74,2
Checks,0,0,0,2.25,153.39,2
Calls,0,1,1,5.25,150.39,2
Bets,0,1,0,2.25,45.49,2
Checks,0,0,0,2.25,156.19,2
Calls,0,1,1,5.25,153.19,2
Checks,0,1,0,6.75,157.74,2
Checks,0,0,0,6.75,41.99,2
Bets,0,1,0,2.25,164.24,2
Raises,0,1,2,7.25,150.24,2
Checks,0,0,0,2.25,38.99,2
Raises,0,1,1,2.75,34.49,2
Folds,0,1,3,21.25,34.49,2
Checks,0,1,0,2.25,32.74,2
Checks,0,0,0,2.25,170.49,2
Bets,0,1,0,2.25,28.490000000000002,2
Checks,0,0,0,2.25,171.59,2
Folds,0,1,1,5.25,171.59,2
Bets,0,1,0,0.25,170.34,2
Folds,0,1,2,3.25,170.34,2
Checks,0,0,0,0.25,34.09,2
Raises,0,1,1,0.75,31.590000000000003,2
Bets,0,1,0,1.75,166.59,2
Checks,0,0,0,1.75,34.74,2
Calls,0,1,1,3.75,32.74,2
Bets,0,1,0,1.75,146.24,2
Checks,0,0,0,1.75,52.79,2
Calls,0,1,1,4.75,49.79,2
Bets,0,1,0,3.75,141.94,2
Checks,0,0,0,3.75,56.24,2
Folds,0,1,1,4.95,56.24,2
Folds,0,0,1,11.25,144.69,2
Bets,0,0,0,5.25,46.99,2
Checks,0,1,0,2.25,55.14,2
Checks,0,0,0,2.25,144.94,2
Checks,0,1,0,0.25,147.04,2
Checks,0,0,0,0.25,54.89,2
Bets,0,1,0,2.25,44.09,2
Checks,0,0,0,2.25,152.29,2
Folds,0,1,1,5.25,152.29,2
Checks,0,1,0,2.25,48.94,2
Checks,0,0,0,2.25,150.29,2
Checks,0,1,0,2.25,42.04,2
Checks,0,0,0,2.25,156.54,2
Bets,0,1,0,6.75,145.54,2
Checks,0,0,0,6.75,44.69,2
Calls,0,1,1,9.75,41.69,2
Bets,0,1,0,3.75,156.79,2
Checks,0,0,0,3.75,35.94,2
Folds,0,1,1,6.75,35.94,2
Bets,0,1,0,1.75,160.09,2
Checks,0,0,0,1.75,35.44,2
Calls,0,1,1,3.75,33.44,2
Bets,0,1,0,2.25,39.69,2
Checks,0,0,0,2.25,153.84,2
Calls,0,1,1,5.25,150.84,2
Bets,0,1,0,12.75,139.84,2
All-In,0,1,2,31.0,0.25,2
Checks,0,0,0,12.75,41.74,2
Raises,0,1,1,16.75,27.490000000000002,2
All-In,0,1,3,170.59,0.5000000000000036,2
Folds,0,0,1,15.25,86.36,2
Bets,0,0,0,10.25,84.32,2
Checks,0,1,0,3.75,97.32,2
Checks,0,0,0,3.75,84.36,2
Checks,0,1,0,0.25,104.32,2
Checks,0,0,0,0.25,80.36,2
Checks,0,1,0,2.25,78.61,2
Checks,0,0,0,2.25,104.02,2
Checks,0,1,0,0.25,103.27,2
Checks,0,0,0,0.25,81.21,2
Checks,0,1,0,2.25,79.46,2
Checks,0,0,0,2.25,102.97,2
Checks,0,1,0,1.75,101.47,2
Checks,0,0,0,1.75,81.31,2
Checks,0,1,0,2.25,83.76,2
Checks,0,0,0,2.25,98.22,2
Bets,0,1,0,3.75,96.57,2
Checks,0,0,0,3.75,81.76,2
Folds,0,1,1,5.75,81.76,2
Calls,0,0,1,5.25,97.87,2
Bets,0,0,0,2.25,77.76,2
Folds,0,0,1,5.25,114.14,2
Bets,0,0,0,2.25,63.14,2
Calls,0,0,1,17.25,56.94,2
Bets,0,0,0,10.25,100.64,2
Bets,0,1,0,1.75,136.34,2
Checks,0,0,0,1.75,41.44,2
Calls,0,1,1,3.25,39.94,2
Checks,0,1,0,0.25,140.59,2
Checks,0,0,0,0.25,39.94,2
Folds,0,0,0,1.75,39.39,2
Calls,0,0,1,4.25,99.12,2
Bets,0,0,0,2.25,101.73,2
Checks,0,1,0,0.25,20.0,2
Checks,0,0,0,0.25,49.75,2
Checks,0,1,0,2.25,69.12,2
Checks,0,0,0,2.25,46.38,2
Checks,0,0,0,2.25,97.87,2
Folds,0,1,1,4.25,97.87,2
Bets,0,1,0,2.25,104.63,2
Bets,0,0,0,5.25,65.72,2
Folds,0,0,1,8.75,43.13,2
Checks,0,1,0,0.25,97.12,2
Checks,0,0,0,0.25,109.23,2
Checks,0,0,0,10.25,178.67,2
Checks,0,1,0,10.25,69.16,2
Folds,0,0,1,3.25,73.17,2
Bets,0,0,0,2.25,40.88,2
Checks,0,1,0,0.25,19.75,2
Checks,0,0,0,0.25,49.95,2
Bets,0,0,0,6.25,65.92,2
Calls,0,0,1,10.25,36.98,2
Checks,0,0,0,3.25,20.3,2
Folds,0,1,1,5.75,20.3,2
Bets,0,1,0,3.25,43.7,2
Bets,0,1,0,0.25,18.55,2
Checks,0,0,0,0.25,49.75,2
Folds,0,1,1,1.25,49.75,2
Checks,0,1,0,2.25,64.17,2
Checks,0,0,0,2.25,50.23,2
Bets,0,1,0,5.25,87.62,2
Checks,0,0,0,5.25,107.68,2
Folds,0,1,1,11.25,107.68,2
Bets,0,0,0,2.25,95.07,2
Folds,0,0,1,5.25,105.93,2
Raises,0,0,1,3.25,63.67,2
Bets,0,0,0,2.25,46.48,2
Folds,0,0,2,6.25,46.48,2
Checks,0,1,0,2.25,99.17,2
Checks,0,0,0,2.25,104.68,2
Checks,0,0,0,0.25,187.67,2
Checks,0,1,0,0.25,69.66,2
Calls,0,0,1,3.25,68.17,2
Bets,0,0,0,2.25,43.73,2
Checks,0,0,0,0.25,187.87,2
Checks,0,1,0,0.25,69.41,2
Checks,0,0,0,26.25,91.47,2
Checks,0,1,0,26.25,87.93,2
Checks,0,1,0,0.25,19.5,2
Checks,0,0,0,0.25,49.75,2
Bets,0,1,0,2.25,183.12,2
Checks,0,0,0,2.25,69.11,2
Calls,0,1,1,5.25,66.11,2
Bets,0,1,0,0.25,19.2,2
Checks,0,0,0,0.25,49.0,2
Folds,0,1,1,1.25,49.0,2
Checks,0,1,0,0.25,20.9,2
Checks,0,0,0,0.25,48.25,2
Bets,0,1,0,2.25,179.62,2
Checks,0,0,0,2.25,72.16,2
Calls,0,1,1,5.25,69.16,2
Checks,0,0,0,3.25,17.65,2
Raises,0,1,1,5.75,6.149999999999999,2
All-In,0,1,3,37.75,0.4999999999999982,2
Bets,0,1,0,3.25,45.8,2
Raises,0,1,2,17.25,25.299999999999997,2
Checks,0,1,0,0.25,19.75,2
Checks,0,0,0,0.25,68.7,2
Checks,0,0,0,0.25,198.87,2
Checks,0,1,0,0.25,57.41,2
Checks,0,0,0,2.25,203.15,2
Folds,0,1,1,4.25,203.15,2
Bets,0,1,0,2.25,97.75,2
Checks,0,0,0,3.25,18.0,2
Checks,0,1,0,3.25,67.4,2
Checks,0,1,0,0.25,21.05,2
Checks,0,0,0,0.25,67.15,2
Bets,0,1,0,2.25,192.12,2
Checks,0,0,0,2.25,58.91,2
Calls,0,1,1,5.25,55.91,2
Checks,0,1,0,0.25,202.4,2
Checks,0,0,0,0.25,102.35,2
Bets,0,0,0,11.25,4.25,2
Folds,0,0,1,23.25,60.900000000000006,2
Bets,0,1,0,2.25,183.12,2
Checks,0,0,0,2.25,67.41,2
Folds,0,1,1,5.25,67.41,2
Bets,0,1,0,0.25,26.0,2
Checks,0,0,0,0.25,60.65,2
Folds,0,1,1,1.25,60.65,2
Bets,0,0,0,2.25,199.1,2
Calls,0,0,2,14.25,193.1,2
Raises,0,0,1,5.25,91.6,2
Checks,0,0,0,10.25,183.72,2
Folds,0,1,1,21.25,183.72,2
Bets,0,1,0,10.25,50.66,2
Bets,0,1,0,2.25,178.97,2
Checks,0,0,0,2.25,70.91,2
Calls,0,1,1,5.25,67.91,2
Checks,0,0,0,0.25,187.27,2
Folds,0,1,1,1.25,187.27,2
Bets,0,1,0,0.25,66.16,2
Bets,0,1,0,2.25,173.85,2
Checks,0,0,0,2.25,125.35,2
Calls,0,1,1,5.25,122.35,2
Checks,0,1,0,2.25,184.77,2
Checks,0,0,0,2.25,67.61,2
Checks,0,1,0,2.25,189.1,2
Checks,0,0,0,2.25,112.6,2
Checks,0,0,0,0.25,184.52,2
Checks,0,1,0,0.25,69.71,2
Checks,0,0,0,2.25,187.85,2
Folds,0,1,1,4.25,187.85,2
Bets,0,1,0,2.25,111.7,2
Checks,0,0,0,0.25,186.37,2
Checks,0,1,0,0.25,67.71,2
Calls,0,0,1,13.25,178.1,2
Bets,0,0,0,8.25,107.3,2
Bets,0,1,0,0.25,195.35,2
Checks,0,0,0,0.25,106.55,2
Calls,0,1,1,1.25,105.55,2
Checks,0,0,0,2.25,194.1,2
Folds,0,1,1,4.25,194.1,2
Bets,0,1,0,2.25,104.65,2
Checks,0,1,0,0.25,193.35,2
Checks,0,0,0,0.25,109.25,2
Bets,0,1,0,2.25,46.75,2
Checks,0,0,0,2.25,49.0,2
Folds,0,1,1,4.25,49.0,2
Checks,0,0,0,3.25,191.6,2
Folds,0,1,1,5.25,191.6,2
Bets,0,1,0,3.25,105.95,2
Bets,0,1,0,2.25,47.1,2
Calls,0,1,2,9.75,44.6,2
Checks,0,0,0,2.25,48.0,2
Raises,0,1,1,4.75,43.0,2
Bets,0,0,0,6.25,175.87,2
Calls,0,0,1,12.25,60.16,2
Bets,0,1,0,1.25,40.75,2
Checks,0,0,0,1.25,56.35,2
Folds,0,1,1,2.25,56.35,2
Bets,0,1,0,2.25,186.85,2
Calls,0,1,2,14.75,180.35,2
Checks,0,0,0,2.25,110.5,2
Raises,0,1,1,5.25,101.0,2
Checks,0,1,0,1.25,42.15,2
Checks,0,0,0,1.25,55.85,2
Checks,0,0,0,2.25,78.6,2
Checks,0,1,0,2.25,221.25,2
Calls,0,0,1,8.25,50.25,2
Bets,0,0,0,5.25,37.65,2
Checks,0,0,0,0.25,205.62,2
Checks,0,1,0,0.25,47.91,2
Bets,0,1,0,2.25,44.4,2
Checks,0,0,0,2.25,49.0,2
Folds,0,1,1,5.25,49.0,2
Folds,0,0,1,19.25,201.32,2
Bets,0,0,0,9.25,33.16,2
Bets,0,1,0,2.25,43.75,2
Checks,0,0,0,2.25,49.5,2
Calls,0,1,1,5.25,46.5,2
Bets,0,0,0,10.25,188.82,2
Folds,0,0,1,18.25,46.16,2
Checks,0,1,0,2.25,205.57,2
Checks,0,0,0,2.25,44.91,2
Bets,0,0,0,6.25,195.07,2
Calls,0,0,1,12.25,39.26,2
Bets,0,1,0,1.25,50.05,2
Checks,0,0,0,1.25,48.75,2
Folds,0,1,1,3.25,48.75,2
Bets,0,1,0,2.25,190.32,2
Checks,0,0,0,2.25,56.51,2
Calls,0,1,1,5.25,53.51,2
Bets,0,1,0,2.25,44.5,2
Checks,0,0,0,2.25,52.7,2
Folds,0,1,1,4.75,52.7,2
Checks,0,0,0,2.25,197.62,2
Calls,0,1,1,5.25,194.62,2
Bets,0,1,0,2.25,48.76,2
Bets,0,1,0,2.25,47.95,2
Checks,0,0,0,2.25,48.6,2
Calls,0,1,1,5.25,45.6,2
Checks,0,1,0,1.25,55.0,2
Checks,0,0,0,1.25,50.1,2
Calls,0,0,1,17.25,189.42,2
Bets,0,0,0,8.25,35.51,2
Bets,0,1,0,5.25,44.0,2
Checks,0,0,0,5.25,53.0,2
Calls,0,1,1,9.25,49.0,2
Checks,0,0,0,2.25,188.17,2
Folds,0,1,1,5.25,188.17,2
Bets,0,1,0,2.25,57.26,2
Bets,0,0,0,6.25,179.42,2
Folds,0,0,1,11.25,59.86,2
Bets,0,1,0,2.25,43.5,2
Checks,0,0,0,2.25,57.0,2
Calls,0,1,1,5.25,54.0,2
Bets,0,0,0,8.25,179.07,2
Calls,0,0,1,16.25,46.86,2
Bets,0,0,0,2.25,37.5,2
Folds,0,0,1,3.75,28.75,2
Bets,0,1,0,2.25,172.82,2
Folds,0,1,2,17.25,172.82,2
Checks,0,0,0,2.25,71.61,2
Raises,0,1,1,5.25,59.61,2
Checks,0,0,0,0.25,41.1,2
Checks,0,1,0,0.25,28.5,2
Checks,0,1,0,2.25,66.0,2
Checks,0,0,0,2.25,37.0,2
Bets,0,0,0,5.25,35.6,2
Calls,0,0,1,8.25,22.95,2
Checks,0,1,0,3.25,36.85,2
Checks,0,0,0,3.25,65.0,2
Checks,0,0,0,0.25,34.85,2
Checks,0,1,0,0.25,34.2,2
Checks,0,1,0,0.25,35.05,2
Checks,0,0,0,0.25,33.95,2
Checks,0,1,0,2.25,39.4,2
Checks,0,0,0,2.25,63.25,2
Checks,0,0,0,0.25,35.22,2
Folds,0,1,1,1.25,35.22,2
Bets,0,1,0,0.25,32.63,2
Bets,0,1,0,2.25,31.97,2
Checks,0,0,0,2.25,33.33,2
Folds,0,1,1,3.75,33.33,2
Bets,0,1,0,2.25,34.4,2
Checks,0,0,0,2.25,65.1,2
Folds,0,1,1,5.25,65.1,2
Folds,0,0,1,11.25,61.849999999999994,2
Bets,0,0,0,5.25,31.5,2
Checks,0,0,0,0.25,36.82,2
Folds,0,1,1,1.25,36.82,2
Bets,0,1,0,0.25,30.83,2
Calls,0,0,1,9.25,35.95,2
Bets,0,0,0,5.25,55.1,2
Bets,0,1,0,2.25,33.57,2
Checks,0,0,0,2.25,31.53,2
Folds,0,1,1,3.75,31.53,2
Bets,0,1,0,2.25,71.85,2
Checks,0,0,0,2.25,27.7,2
Folds,0,1,1,4.25,27.7,2
Checks,0,0,0,2.25,37.42,2
Calls,0,1,1,5.25,34.42,2
Bets,0,1,0,2.25,26.03,2
Bets,0,1,0,7.25,19.45,2
Checks,0,0,0,7.25,72.95,2
Folds,0,1,1,11.25,72.95,2
Bets,0,1,0,2.25,168.57,2
Checks,0,0,0,2.25,39.0,2
Calls,0,1,1,5.25,36.0,2
Folds,0,0,1,9.25,47.55,2
Bets,0,0,0,5.25,66.45,2
Checks,0,0,0,0.25,32.92,2
Checks,0,1,0,0.25,35.08,2
Checks,0,1,0,5.25,72.9,2
Checks,0,0,0,5.25,44.8,2
Checks,0,0,0,0.25,32.92,2
Folds,0,1,1,1.25,32.92,2
Bets,0,1,0,0.25,34.03,2
Bets,0,1,0,1.25,38.8,2
Folds,0,1,2,7.25,38.8,2
Checks,0,0,0,1.25,80.4,2
Raises,0,1,1,3.25,76.4,2
Checks,0,1,0,5.25,80.85,2
Checks,0,0,0,5.25,36.05,2
Bets,0,0,0,2.25,29.67,2
Calls,0,0,1,5.25,30.229999999999997,2
Checks,0,1,0,1.25,42.3,2
Checks,0,0,0,1.25,78.1,2
Checks,0,0,0,0.25,29.67,2
Checks,0,1,0,0.25,37.78,2
Checks,0,1,0,8.25,88.05,2
Checks,0,0,0,8.25,75.25,2
Bets,0,1,0,1.25,79.05,2
Checks,0,0,0,1.25,88.25,2
Folds,0,1,1,3.75,88.25,2
Folds,0,0,1,6.25,80.95,2
Bets,0,0,0,3.25,83.75,2
Calls,0,0,1,9.25,73.45,2
Bets,0,0,0,5.25,84.05,2
Calls,0,0,1,12.75,95.3,2
Bets,0,0,0,8.25,57.7,2
Bets,0,1,0,2.25,166.0,2
Checks,0,0,0,2.25,28.0,2
Folds,0,1,1,4.75,28.0,2
Folds,0,0,1,13.75,50.75,2
Bets,0,0,0,8.25,40.5,2
Bets,0,1,0,2.25,46.5,2
Checks,0,0,0,2.25,52.8,2
Calls,0,1,1,5.25,49.8,2
Checks,0,0,0,2.25,57.5,2
Checks,0,1,0,2.25,44.3,2
Bets,0,1,0,2.25,52.75,2
Checks,0,0,0,2.25,45.9,2
Folds,0,1,1,5.25,45.9,2
Bets,0,0,0,8.25,49.85,2
Folds,0,0,1,14.25,39.65,2
Bets,0,1,0,2.25,59.65,2
Checks,0,0,0,2.25,38.4,2
Calls,0,1,1,5.25,35.4,2
Bets,0,0,0,10.25,53.45,2
Folds,0,0,2,49.15,53.45,2
All-In,0,0,1,19.25,0.25,2
Bets,0,1,0,2.25,48.7,2
Checks,0,0,0,2.25,48.4,2
Folds,0,1,1,5.25,48.4,2
Checks,0,0,0,2.25,53.3,2
Folds,0,1,1,5.25,53.3,2
Bets,0,1,0,2.25,43.65,2
Checks,0,1,0,8.25,48.55,2
Checks,0,0,0,8.25,45.25,2
Checks,0,0,0,8.25,46.55,2
Raises,0,1,1,13.25,35.55,2
Folds,0,1,3,65.8,35.55,2
Bets,0,1,0,8.25,41.8,2
All-In,0,1,2,24.25,0.25,2
Checks,0,0,0,0.25,54.8,2
Checks,0,1,0,0.25,66.05,2
Checks,0,0,0,0.25,74.05,2
Checks,0,1,0,0.25,66.75,2
Checks,0,0,0,0.5,95.64,1
Folds,0,1,1,1.5,95.64,1
Bets,0,1,0,0.5,36.71,1
Checks,0,1,0,0.25,75.38,2
Checks,0,0,0,0.25,16.6,2
Bets,0,0,0,2.25,74.58,2
Calls,0,0,1,2.75,14.350000000000001,2
Checks,0,1,0,0.25,272.09,2
Checks,0,0,0,0.25,66.28,2
Checks,0,0,0,2.25,271.79,2
Folds,0,1,1,4.25,271.79,2
Bets,0,1,0,2.25,62.53,2
Bets,0,1,0,0.25,270.04,2
Folds,0,1,2,4.25,270.04,2
Checks,0,0,0,0.25,67.13,2
